F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
1.525,1.986,0.868,0.735,0.817,1.565,0.324,0.162,0.162,1.269,1.525,1.986,0.868,0.735,0.817,1.565,0.324,0.162,0.162,1.269,27.659,D
1.646,2.142,0.834,0.732,0.939,1.527,0.285,0.109,0.178,1.26,1.646,2.142,0.834,0.732,0.939,1.527,0.285,0.109,0.178,1.26,28.601,D
1.538,2.058,0.84,0.715,0.836,1.656,0.342,0.153,0.191,1.338,1.538,2.058,0.84,0.715,0.836,1.656,0.342,0.153,0.191,1.338,27.459,D
1.645,2.1,0.828,0.696,0.992,1.427,0.309,0.138,0.173,1.142,1.645,2.1,0.828,0.696,0.992,1.427,0.309,0.138,0.173,1.142,29.206,D
1.604,2.099,0.836,0.751,0.861,1.633,0.293,0.111,0.191,1.355,1.604,2.099,0.836,0.751,0.861,1.633,0.293,0.111,0.191,1.355,27.803,D
1.549,2.055,0.818,0.778,0.777,1.731,0.293,0.09,0.235,1.452,1.549,2.055,0.818,0.778,0.777,1.731,0.293,0.09,0.235,1.452,28.018,D
1.532,2.027,0.835,0.719,0.844,1.582,0.333,0.138,0.195,1.269,1.532,2.027,0.835,0.719,0.844,1.582,0.333,0.138,0.195,1.269,28.601,D
1.612,2.101,0.842,0.734,0.888,1.595,0.3,0.128,0.181,1.323,1.612,2.101,0.842,0.734,0.888,1.595,0.3,0.128,0.181,1.323,27.803,D
1.559,2.035,0.869,0.764,0.813,1.624,0.291,0.135,0.164,1.36,1.559,2.035,0.869,0.764,0.813,1.624,0.291,0.135,0.164,1.36,29.206,D
1.559,2.01,0.82,0.715,0.857,1.559,0.333,0.128,0.211,1.251,1.559,2.01,0.82,0.715,0.857,1.559,0.333,0.128,0.211,1.251,28.601,D
1.645,2.157,0.823,0.698,0.975,1.521,0.31,0.128,0.181,1.229,1.645,2.157,0.823,0.698,0.975,1.521,0.31,0.128,0.181,1.229,27.019,D
1.581,2.068,0.824,0.732,0.868,1.579,0.312,0.106,0.207,1.326,1.581,2.068,0.824,0.732,0.868,1.579,0.312,0.106,0.207,1.326,27.803,D
1.548,1.977,0.834,0.765,0.806,1.549,0.299,0.085,0.216,1.325,1.548,1.977,0.834,0.765,0.806,1.549,0.299,0.085,0.216,1.325,30,D
1.357,1.776,0.885,0.831,0.56,1.751,0.312,0.103,0.209,1.521,1.357,1.776,0.885,0.831,0.56,1.751,0.312,0.103,0.209,1.521,30.529,D
1.64,2.111,0.835,0.726,0.933,1.519,0.294,0.122,0.177,1.24,1.64,2.111,0.835,0.726,0.933,1.519,0.294,0.122,0.177,1.24,30.232,D
1.592,2.083,0.824,0.745,0.874,1.563,0.292,0.092,0.207,1.306,1.592,2.083,0.824,0.745,0.874,1.563,0.292,0.092,0.207,1.306,28.601,D
1.559,1.979,0.845,0.73,0.854,1.504,0.316,0.135,0.182,1.223,1.559,1.979,0.845,0.73,0.854,1.504,0.316,0.135,0.182,1.223,28.425,D
1.675,2.157,0.875,0.742,0.953,1.519,0.272,0.142,0.131,1.258,1.675,2.157,0.875,0.742,0.953,1.519,0.272,0.142,0.131,1.258,29.206,D
1.672,2.14,0.837,0.762,0.944,1.488,0.255,0.079,0.177,1.273,1.672,2.14,0.837,0.762,0.944,1.488,0.255,0.079,0.177,1.273,29.206,D
1.532,1.988,0.851,0.796,0.753,1.656,0.271,0.081,0.202,1.423,1.532,1.988,0.851,0.796,0.753,1.656,0.271,0.081,0.202,1.423,28.601,D
1.645,2.056,0.828,0.699,0.969,1.433,0.312,0.136,0.177,1.134,1.645,2.056,0.828,0.699,0.969,1.433,0.312,0.136,0.177,1.134,29.833,D
1.456,1.911,0.837,0.727,0.739,1.668,0.37,0.149,0.224,1.36,1.456,1.911,0.837,0.727,0.739,1.668,0.37,0.149,0.224,1.36,28.018,D
1.584,2.031,0.839,0.719,0.89,1.505,0.316,0.135,0.182,1.221,1.584,2.031,0.839,0.719,0.89,1.505,0.316,0.135,0.182,1.221,29.411,D
1.597,2.009,0.861,0.775,0.84,1.524,0.271,0.111,0.166,1.266,1.597,2.009,0.861,0.775,0.84,1.524,0.271,0.111,0.166,1.266,27.203,D
1.671,2.163,0.853,0.707,0.998,1.475,0.294,0.147,0.147,1.201,1.671,2.163,0.853,0.707,0.998,1.475,0.294,0.147,0.147,1.201,28.018,D
1.627,2.085,0.812,0.681,0.963,1.498,0.331,0.139,0.196,1.197,1.627,2.085,0.812,0.681,0.963,1.498,0.331,0.139,0.196,1.197,26.249,D
1.559,2.03,0.809,0.68,0.91,1.506,0.36,0.145,0.216,1.214,1.559,2.03,0.809,0.68,0.91,1.506,0.36,0.145,0.216,1.214,28.425,D
1.597,2.028,0.833,0.736,0.898,1.468,0.295,0.109,0.186,1.19,1.597,2.028,0.833,0.736,0.898,1.468,0.295,0.109,0.186,1.19,28.425,D
1.581,2.058,0.812,0.709,0.881,1.588,0.334,0.125,0.213,1.27,1.581,2.058,0.812,0.709,0.881,1.588,0.334,0.125,0.213,1.27,28.425,D
1.596,2.067,0.839,0.811,0.797,1.647,0.237,0.039,0.202,1.435,1.596,2.067,0.839,0.811,0.797,1.647,0.237,0.039,0.202,1.435,28.601,D
1.567,2.024,0.813,0.694,0.907,1.489,0.345,0.131,0.219,1.209,1.567,2.024,0.813,0.694,0.907,1.489,0.345,0.131,0.219,1.209,27.803,D
1.588,2.08,0.848,0.726,0.886,1.563,0.31,0.138,0.172,1.269,1.588,2.08,0.848,0.726,0.886,1.563,0.31,0.138,0.172,1.269,26.627,D
1.615,2.083,0.845,0.716,0.92,1.521,0.308,0.142,0.172,1.242,1.615,2.083,0.845,0.716,0.92,1.521,0.308,0.142,0.172,1.242,28.601,D
1.636,2.107,0.832,0.716,0.946,1.503,0.302,0.124,0.178,1.244,1.636,2.107,0.832,0.716,0.946,1.503,0.302,0.124,0.178,1.244,27.659,D
1.574,1.995,0.826,0.854,0.752,1.58,0.206,0.042,0.237,1.447,1.574,1.995,0.826,0.854,0.752,1.58,0.206,0.042,0.237,1.447,27.203,D
1.63,2.093,0.837,0.707,0.947,1.486,0.309,0.139,0.173,1.194,1.63,2.093,0.837,0.707,0.947,1.486,0.309,0.139,0.173,1.194,29.411,D
1.458,1.874,0.839,0.717,0.781,1.508,0.372,0.16,0.212,1.215,1.458,1.874,0.839,0.717,0.781,1.508,0.372,0.16,0.212,1.215,27.803,D
1.618,2.065,0.837,0.724,0.92,1.486,0.302,0.124,0.178,1.225,1.618,2.065,0.837,0.724,0.92,1.486,0.302,0.124,0.178,1.225,29.206,D
1.53,1.987,0.855,0.76,0.806,1.549,0.3,0.118,0.186,1.284,1.53,1.987,0.855,0.76,0.806,1.549,0.3,0.118,0.186,1.284,28.601,D
1.551,1.959,0.827,0.702,0.891,1.433,0.341,0.145,0.196,1.149,1.551,1.959,0.827,0.702,0.891,1.433,0.341,0.145,0.196,1.149,27.803,D
1.49,1.949,0.852,0.792,0.721,1.664,0.296,0.088,0.208,1.447,1.49,1.949,0.852,0.792,0.721,1.664,0.296,0.088,0.208,1.447,28.018,D
1.557,1.986,0.843,0.727,0.865,1.486,0.316,0.135,0.182,1.204,1.557,1.986,0.843,0.727,0.865,1.486,0.316,0.135,0.182,1.204,25.612,D
1.498,1.91,0.881,0.789,0.728,1.617,0.291,0.128,0.171,1.389,1.498,1.91,0.881,0.789,0.728,1.617,0.291,0.128,0.171,1.389,27.659,D
0.796,0.899,1.09,1.434,0.791,0.76,0.617,0.528,0.114,0.143,0.796,0.899,1.09,1.434,0.791,0.76,0.617,0.528,0.114,0.143,22.204,E
0.893,1.593,0.837,0.682,0.405,2.283,0.791,0.381,0.416,1.602,0.893,1.593,0.837,0.682,0.405,2.283,0.791,0.381,0.416,1.602,30.232,E
0.893,1.593,0.837,0.682,0.405,2.283,0.791,0.381,0.416,1.602,0.893,1.593,0.837,0.682,0.405,2.283,0.791,0.381,0.416,1.602,30.232,E
0.893,1.593,0.837,0.682,0.405,2.283,0.791,0.381,0.416,1.602,0.893,1.593,0.837,0.682,0.405,2.283,0.791,0.381,0.416,1.602,30.232,E
0.893,1.593,0.837,0.682,0.405,2.283,0.791,0.381,0.416,1.602,0.893,1.593,0.837,0.682,0.405,2.283,0.791,0.381,0.416,1.602,30.232,E
0.893,1.593,0.837,0.682,0.405,2.283,0.791,0.381,0.416,1.602,0.893,1.593,0.837,0.682,0.405,2.283,0.791,0.381,0.416,1.602,30.232,E
0.667,1.225,1.2,1.28,0.768,0.085,0.371,0.105,0.267,0.294,0.667,1.225,1.2,1.28,0.768,0.085,0.371,0.105,0.267,0.294,29.833,E
0.801,0.897,1.078,1.296,0.619,0.77,0.562,0.442,0.132,0.208,0.801,0.897,1.078,1.296,0.619,0.77,0.562,0.442,0.132,0.208,22.361,E
0.845,0.898,1.218,1.539,0.805,0.865,0.677,0.406,0.273,0.231,0.845,0.898,1.218,1.539,0.805,0.865,0.677,0.406,0.273,0.231,24.413,E
0.692,0.985,1.182,1.254,0.691,0.405,0.368,0.114,0.265,0.116,0.692,0.985,1.182,1.254,0.691,0.405,0.368,0.114,0.265,0.116,22.804,E
0.883,0.886,1.188,1.577,0.813,0.966,0.74,0.49,0.25,0.254,0.883,0.886,1.188,1.577,0.813,0.966,0.74,0.49,0.25,0.254,23,E
0.8,1.078,1.087,1.276,0.589,0.407,0.559,0.365,0.196,0.153,0.8,1.078,1.087,1.276,0.589,0.407,0.559,0.365,0.196,0.153,20.616,E
0.842,1.151,1.004,1.292,0.591,0.325,0.629,0.605,0.029,0.309,0.842,1.151,1.004,1.292,0.591,0.325,0.629,0.605,0.029,0.309,20.025,E
0.753,0.968,1.167,1.433,0.785,0.645,0.559,0.346,0.214,0.144,0.753,0.968,1.167,1.433,0.785,0.645,0.559,0.346,0.214,0.144,22.136,E
0.953,0.924,1.167,1.638,0.801,0.966,0.843,0.661,0.208,0.126,0.953,0.924,1.167,1.638,0.801,0.966,0.843,0.661,0.208,0.126,18.682,E
0.953,0.924,1.167,1.638,0.801,0.966,0.843,0.661,0.208,0.126,0.953,0.924,1.167,1.638,0.801,0.966,0.843,0.661,0.208,0.126,18.682,E
0.695,1.287,1.005,1.005,0.485,0.584,0.106,0,0.106,0.615,0.695,1.287,1.005,1.005,0.485,0.584,0.106,0,0.106,0.615,20.396,E
0.725,1.046,1.119,1.322,0.738,0.474,0.5,0.324,0.178,0.072,0.725,1.046,1.119,1.322,0.738,0.474,0.5,0.324,0.178,0.072,24.187,E
0.785,1.185,1.016,1.237,0.604,0.236,0.492,0.42,0.089,0.32,0.785,1.185,1.016,1.237,0.604,0.236,0.492,0.42,0.089,0.32,25.962,E
0.735,1.02,1.112,1.229,0.639,0.395,0.389,0.215,0.18,0.071,0.735,1.02,1.112,1.229,0.639,0.395,0.389,0.215,0.18,0.071,20.1,E
0.775,1.009,1.225,1.401,0.717,0.61,0.572,0.247,0.326,0.129,0.775,1.009,1.225,1.401,0.717,0.61,0.572,0.247,0.326,0.129,22.023,E
0.681,1.041,1.169,1.306,0.746,0.401,0.431,0.187,0.246,0.069,0.681,1.041,1.169,1.306,0.746,0.401,0.431,0.187,0.246,0.069,25.08,E
0.844,0.925,1.16,1.494,0.765,0.847,0.697,0.492,0.214,0.161,0.844,0.925,1.16,1.494,0.765,0.847,0.697,0.492,0.214,0.161,21.095,E
0.844,0.925,1.16,1.494,0.765,0.847,0.697,0.492,0.214,0.161,0.844,0.925,1.16,1.494,0.765,0.847,0.697,0.492,0.214,0.161,21.095,E
0.844,0.925,1.16,1.494,0.765,0.847,0.697,0.492,0.214,0.161,0.844,0.925,1.16,1.494,0.765,0.847,0.697,0.492,0.214,0.161,21.095,E
0.769,0.945,1.161,1.383,0.745,0.647,0.548,0.333,0.221,0.105,0.769,0.945,1.161,1.383,0.745,0.647,0.548,0.333,0.221,0.105,20.025,E
0.75,1.025,1.058,1.22,0.562,0.354,0.408,0.327,0.109,0.061,0.75,1.025,1.058,1.22,0.562,0.354,0.408,0.327,0.109,0.061,18,E
0.711,1.043,1.064,1.123,0.558,0.25,0.279,0.146,0.136,0.081,0.711,1.043,1.064,1.123,0.558,0.25,0.279,0.146,0.136,0.081,19.647,E
0.708,1.198,1.108,1.074,0.557,0.228,0.161,0.062,0.216,0.36,0.708,1.198,1.108,1.074,0.557,0.228,0.161,0.062,0.216,0.36,20.224,E
0.679,0.928,1.157,1.264,0.687,0.54,0.4,0.175,0.231,0.151,0.679,0.928,1.157,1.264,0.687,0.54,0.4,0.175,0.231,0.151,22.091,E
0.679,0.928,1.157,1.264,0.687,0.54,0.4,0.175,0.231,0.151,0.679,0.928,1.157,1.264,0.687,0.54,0.4,0.175,0.231,0.151,22.091,E
0.679,0.928,1.157,1.264,0.687,0.54,0.4,0.175,0.231,0.151,0.679,0.928,1.157,1.264,0.687,0.54,0.4,0.175,0.231,0.151,22.091,E
0.748,1.367,1.036,1.129,0.588,0.405,0.26,0.171,0.095,0.646,0.748,1.367,1.036,1.129,0.588,0.405,0.26,0.171,0.095,0.646,20.396,E
0.709,1.217,1.133,1.186,0.614,0.055,0.313,0.087,0.233,0.358,0.709,1.217,1.133,1.186,0.614,0.055,0.313,0.087,0.233,0.358,25.71,E
0.746,1.128,1.156,1.228,0.623,0.21,0.375,0.116,0.26,0.21,0.746,1.128,1.156,1.228,0.623,0.21,0.375,0.116,0.26,0.21,19.416,E
0.704,0.918,1.123,1.267,0.671,0.624,0.468,0.264,0.207,0.156,0.704,0.918,1.123,1.267,0.671,0.624,0.468,0.264,0.207,0.156,22,E
0.718,1.156,1.128,1.172,0.607,0.074,0.283,0.079,0.212,0.263,0.718,1.156,1.128,1.172,0.607,0.074,0.283,0.079,0.212,0.263,25.632,E
0.809,1.197,1.174,1.376,0.718,0.292,0.548,0.328,0.243,0.276,0.809,1.197,1.174,1.376,0.718,0.292,0.548,0.328,0.243,0.276,24.187,E
0.694,1.078,1.118,1.173,0.629,0.232,0.314,0.088,0.231,0.125,0.694,1.078,1.118,1.173,0.629,0.232,0.314,0.088,0.231,0.125,21.587,E
0.741,1.278,0.819,0.719,0.204,2.788,1.381,0.492,0.904,1.439,0.741,1.278,0.819,0.719,0.204,2.788,1.381,0.492,0.904,1.439,25.08,E
0.728,0.921,1.151,1.26,0.638,0.635,0.438,0.194,0.248,0.212,0.728,0.921,1.151,1.26,0.638,0.635,0.438,0.194,0.248,0.212,21.024,E
0.728,0.921,1.151,1.26,0.638,0.635,0.438,0.194,0.248,0.212,0.728,0.921,1.151,1.26,0.638,0.635,0.438,0.194,0.248,0.212,21.024,E
0.907,1.76,1.084,1.415,0.706,0.496,0.622,0.49,0.133,1.116,0.907,1.76,1.084,1.415,0.706,0.496,0.622,0.49,0.133,1.116,24.331,E
0.687,1.049,1.132,1.221,0.583,0.297,0.38,0.155,0.227,0.084,0.687,1.049,1.132,1.221,0.583,0.297,0.38,0.155,0.227,0.084,22,E
0.802,1.235,0.969,0.939,0.241,1.235,0.392,0.285,0.135,1.095,0.802,1.235,0.969,0.939,0.241,1.235,0.392,0.285,0.135,1.095,19.416,E
0.902,0.984,1.153,1.563,0.787,0.862,0.777,0.569,0.21,0.122,0.902,0.984,1.153,1.563,0.787,0.862,0.777,0.569,0.21,0.122,24.083,E
0.902,0.984,1.153,1.563,0.787,0.862,0.777,0.569,0.21,0.122,0.902,0.984,1.153,1.563,0.787,0.862,0.777,0.569,0.21,0.122,24.083,E
0.74,1.165,1.082,1.174,0.609,0.149,0.315,0.156,0.161,0.272,0.74,1.165,1.082,1.174,0.609,0.149,0.315,0.156,0.161,0.272,22.091,E
0.813,1.495,0.831,0.691,0.18,4.618,1.717,0.776,0.945,3.127,0.813,1.495,0.831,0.691,0.18,4.618,1.717,0.776,0.945,3.127,22,E
0.813,1.495,0.831,0.691,0.18,4.618,1.717,0.776,0.945,3.127,0.813,1.495,0.831,0.691,0.18,4.618,1.717,0.776,0.945,3.127,22,E
0.71,1.048,1.093,1.274,0.659,0.37,0.429,0.296,0.141,0.079,0.71,1.048,1.093,1.274,0.659,0.37,0.429,0.296,0.141,0.079,25.495,E
0.388,1.072,0.227,0.126,0.264,3.599,3.325,0.42,3.064,0.273,0.388,1.072,0.227,0.126,0.264,3.599,3.325,0.42,3.064,0.273,29.614,F
0.388,1.072,0.227,0.126,0.264,3.599,3.325,0.42,3.064,0.273,0.388,1.072,0.227,0.126,0.264,3.599,3.325,0.42,3.064,0.273,29.614,F
0.388,1.072,0.227,0.126,0.264,3.599,3.325,0.42,3.064,0.273,0.388,1.072,0.227,0.126,0.264,3.599,3.325,0.42,3.064,0.273,29.614,F
0.545,1.525,0.374,0.28,0.265,4.768,2.796,0.396,2.598,1.985,0.545,1.525,0.374,0.28,0.265,4.768,2.796,0.396,2.598,1.985,26.683,F
0.545,1.525,0.374,0.28,0.265,4.768,2.796,0.396,2.598,1.985,0.545,1.525,0.374,0.28,0.265,4.768,2.796,0.396,2.598,1.985,26.683,F
0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,33.377,F
0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,33.377,F
0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,33.377,F
0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,33.377,F
0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,33.377,F
0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,0.579,1.433,0.38,0.328,0.252,4.597,2.783,0.228,2.663,1.88,33.377,F
0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,33.377,F
0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,33.377,F
0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,33.377,F
0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,33.377,F
0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,33.377,F
0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,33.377,F
0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,0.398,1.001,0.288,0.204,0.194,4.182,4.19,0.447,3.879,0.172,33.377,F
0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,36.346,F
0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,36.346,F
0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,36.346,F
0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,36.346,F
0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,36.346,F
0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,36.346,F
0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,36.346,F
0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,0.419,1.096,0.294,0.197,0.223,4.095,3.65,0.439,3.28,0.487,36.346,F
0.489,1.259,0.357,0.205,0.284,3.795,2.864,0.535,2.394,0.949,0.489,1.259,0.357,0.205,0.284,3.795,2.864,0.535,2.394,0.949,32.016,F
0.489,1.259,0.357,0.205,0.284,3.795,2.864,0.535,2.394,0.949,0.489,1.259,0.357,0.205,0.284,3.795,2.864,0.535,2.394,0.949,32.016,F
0.489,1.259,0.357,0.205,0.284,3.795,2.864,0.535,2.394,0.949,0.489,1.259,0.357,0.205,0.284,3.795,2.864,0.535,2.394,0.949,32.016,F
0.489,1.259,0.357,0.205,0.284,3.795,2.864,0.535,2.394,0.949,0.489,1.259,0.357,0.205,0.284,3.795,2.864,0.535,2.394,0.949,32.016,F
0.574,1.475,0.482,0.308,0.267,4.538,2.75,0.706,2.053,1.789,0.574,1.475,0.482,0.308,0.267,4.538,2.75,0.706,2.053,1.789,35.171,F
0.574,1.475,0.482,0.308,0.267,4.538,2.75,0.706,2.053,1.789,0.574,1.475,0.482,0.308,0.267,4.538,2.75,0.706,2.053,1.789,35.171,F
0.574,1.475,0.482,0.308,0.267,4.538,2.75,0.706,2.053,1.789,0.574,1.475,0.482,0.308,0.267,4.538,2.75,0.706,2.053,1.789,35.171,F
0.574,1.475,0.482,0.308,0.267,4.538,2.75,0.706,2.053,1.789,0.574,1.475,0.482,0.308,0.267,4.538,2.75,0.706,2.053,1.789,35.171,F
0.453,1.105,0.289,0.243,0.216,4.22,3.847,0.298,3.549,0.796,0.453,1.105,0.289,0.243,0.216,4.22,3.847,0.298,3.549,0.796,32.985,F
0.425,1.069,0.413,0.239,0.185,4.674,4.26,0.954,3.364,0.512,0.425,1.069,0.413,0.239,0.185,4.674,4.26,0.954,3.364,0.512,34.54,F
0.379,1.026,0.471,0.213,0.17,4.978,5.009,1.62,3.524,1.285,0.379,1.026,0.471,0.213,0.17,4.978,5.009,1.62,3.524,1.285,30.017,F
0.379,1.026,0.471,0.213,0.17,4.978,5.009,1.62,3.524,1.285,0.379,1.026,0.471,0.213,0.17,4.978,5.009,1.62,3.524,1.285,30.017,F
0.379,1.026,0.471,0.213,0.17,4.978,5.009,1.62,3.524,1.285,0.379,1.026,0.471,0.213,0.17,4.978,5.009,1.62,3.524,1.285,30.017,F
0.379,1.026,0.471,0.213,0.17,4.978,5.009,1.62,3.524,1.285,0.379,1.026,0.471,0.213,0.17,4.978,5.009,1.62,3.524,1.285,30.017,F
0.379,1.026,0.471,0.213,0.17,4.978,5.009,1.62,3.524,1.285,0.379,1.026,0.471,0.213,0.17,4.978,5.009,1.62,3.524,1.285,30.017,F
0.444,1.304,0.403,0.226,0.22,5.067,3.632,0.874,2.758,1.489,0.444,1.304,0.403,0.226,0.22,5.067,3.632,0.874,2.758,1.489,34.176,F
0.444,1.304,0.403,0.226,0.22,5.067,3.632,0.874,2.758,1.489,0.444,1.304,0.403,0.226,0.22,5.067,3.632,0.874,2.758,1.489,34.176,F
0.444,1.304,0.403,0.226,0.22,5.067,3.632,0.874,2.758,1.489,0.444,1.304,0.403,0.226,0.22,5.067,3.632,0.874,2.758,1.489,34.176,F
0.423,1.293,0.317,0.153,0.27,4.246,3.155,0.608,2.559,1.1,0.423,1.293,0.317,0.153,0.27,4.246,3.155,0.608,2.559,1.1,30.083,F
0.423,1.293,0.317,0.153,0.27,4.246,3.155,0.608,2.559,1.1,0.423,1.293,0.317,0.153,0.27,4.246,3.155,0.608,2.559,1.1,30.083,F
0.423,1.293,0.317,0.153,0.27,4.246,3.155,0.608,2.559,1.1,0.423,1.293,0.317,0.153,0.27,4.246,3.155,0.608,2.559,1.1,30.083,F
0.423,1.293,0.317,0.153,0.27,4.246,3.155,0.608,2.559,1.1,0.423,1.293,0.317,0.153,0.27,4.246,3.155,0.608,2.559,1.1,30.083,F
0.498,1.43,0.292,0.251,0.248,4.826,3.083,0.181,2.973,1.744,0.498,1.43,0.292,0.251,0.248,4.826,3.083,0.181,2.973,1.744,29.732,F
0.498,1.43,0.292,0.251,0.248,4.826,3.083,0.181,2.973,1.744,0.498,1.43,0.292,0.251,0.248,4.826,3.083,0.181,2.973,1.744,29.732,F
0.522,1.27,0.452,0.288,0.241,4.31,3.171,0.776,2.398,1.14,0.522,1.27,0.452,0.288,0.241,4.31,3.171,0.776,2.398,1.14,32.985,F
0.972,1.095,0.925,0.942,0.505,1.311,0.888,0.417,0.473,0.423,0.972,1.095,0.925,0.942,0.505,1.311,0.888,0.417,0.473,0.423,55.154,G
0.979,1.081,0.924,0.91,0.485,1.305,0.852,0.381,0.471,0.457,0.979,1.081,0.924,0.91,0.485,1.305,0.852,0.381,0.471,0.457,49.244,G
1.014,1.095,0.932,0.948,0.493,1.311,0.832,0.388,0.447,0.479,1.014,1.095,0.932,0.948,0.493,1.311,0.832,0.388,0.447,0.479,51.478,G
0.985,1.098,0.92,0.928,0.524,1.22,0.813,0.361,0.455,0.407,0.985,1.098,0.92,0.928,0.524,1.22,0.813,0.361,0.455,0.407,51.078,G
1.021,1.099,0.93,0.925,0.537,1.247,0.809,0.362,0.447,0.439,1.021,1.099,0.93,0.925,0.537,1.247,0.809,0.362,0.447,0.439,50.567,G
1.187,1.129,0.938,0.93,0.762,0.929,0.625,0.27,0.356,0.305,1.187,1.129,0.938,0.93,0.762,0.929,0.625,0.27,0.356,0.305,46.615,G
1.03,1.085,0.936,0.929,0.471,1.308,0.862,0.362,0.5,0.447,1.03,1.085,0.936,0.929,0.471,1.308,0.862,0.362,0.5,0.447,55.946,G
1.016,1.102,0.928,0.945,0.523,1.298,0.838,0.372,0.469,0.46,1.016,1.102,0.928,0.945,0.523,1.298,0.838,0.372,0.469,0.46,54.562,G
1.031,1.125,0.918,0.931,0.513,1.35,0.908,0.385,0.526,0.444,1.031,1.125,0.918,0.931,0.513,1.35,0.908,0.385,0.526,0.444,53.712,G
0.973,1.115,0.937,0.908,0.493,1.342,0.853,0.326,0.53,0.488,0.973,1.115,0.937,0.908,0.493,1.342,0.853,0.326,0.53,0.488,50.922,G
1.013,1.076,0.943,0.929,0.478,1.303,0.874,0.395,0.479,0.43,1.013,1.076,0.943,0.929,0.478,1.303,0.874,0.395,0.479,0.43,50.695,G
1.026,1.098,0.938,0.92,0.516,1.208,0.806,0.403,0.403,0.403,1.026,1.098,0.938,0.92,0.516,1.208,0.806,0.403,0.403,0.403,51.894,G
1.035,1.096,0.931,0.926,0.51,1.285,0.833,0.373,0.461,0.452,1.035,1.096,0.931,0.926,0.51,1.285,0.833,0.373,0.461,0.452,54.12,G
0.963,1.092,0.936,0.948,0.517,1.223,0.776,0.322,0.456,0.447,0.963,1.092,0.936,0.948,0.517,1.223,0.776,0.322,0.456,0.447,50.695,G
1.069,1.104,0.953,0.935,0.606,1.073,0.725,0.348,0.377,0.348,1.069,1.104,0.953,0.935,0.606,1.073,0.725,0.348,0.377,0.348,46.957,G
1,1.091,0.93,0.925,0.533,1.217,0.814,0.364,0.45,0.403,1,1.091,0.93,0.925,0.533,1.217,0.814,0.364,0.45,0.403,54.129,G
1.064,1.098,0.933,0.934,0.638,1.073,0.696,0.311,0.385,0.378,1.064,1.098,0.933,0.934,0.638,1.073,0.696,0.311,0.385,0.378,47.424,G
