0.894,0.978,0.999,0.973,0.086,0.762,1.0,0.707,0.316,0.316,0.894,0.978,0.999,0.973,0.086,0.762,1.0,0.707,0.316,0.316,19.235
0.902,0.978,1.0,0.974,0.087,0.439,0.693,0.693,0.0,0.31,0.902,0.978,1.0,0.974,0.087,0.439,0.693,0.693,0.0,0.31,16.031
0.875,0.962,0.994,0.974,0.11,0.307,0.542,0.434,0.108,0.391,0.875,0.962,0.994,0.974,0.11,0.307,0.542,0.434,0.108,0.391,17.029
0.88,0.978,0.994,0.974,0.103,0.635,0.833,0.717,0.118,0.264,0.88,0.978,0.994,0.974,0.103,0.635,0.833,0.717,0.118,0.264,18.111
0.91,0.973,1.011,0.992,0.094,0.543,0.81,0.779,0.128,0.405,0.91,0.973,1.011,0.992,0.094,0.543,0.81,0.779,0.128,0.405,18.439
0.903,0.984,1.011,0.997,0.103,0.589,0.635,0.601,0.118,0.167,0.903,0.984,1.011,0.997,0.103,0.589,0.635,0.601,0.118,0.167,19.026
0.873,0.973,0.989,0.957,0.095,0.384,0.573,0.528,0.128,0.286,0.873,0.973,0.989,0.957,0.095,0.384,0.573,0.528,0.128,0.286,20.224
0.899,0.984,1.0,0.984,0.096,0.286,0.384,0.384,0.0,0.181,0.899,0.984,1.0,0.984,0.096,0.286,0.384,0.384,0.0,0.181,18.682
0.873,0.973,1.0,0.963,0.094,0.256,0.653,0.653,0.0,0.405,0.873,0.973,1.0,0.963,0.094,0.256,0.653,0.653,0.0,0.405,19.416
0.88,0.967,1.0,0.979,0.111,0.542,0.66,0.434,0.243,0.307,0.88,0.967,1.0,0.979,0.111,0.542,0.66,0.434,0.243,0.307,21.095
0.904,0.989,1.0,0.985,0.088,0.447,0.424,0.424,0.0,0.141,0.904,0.989,1.0,0.985,0.088,0.447,0.424,0.424,0.0,0.141,18.248
0.897,0.984,0.995,0.969,0.089,0.416,0.572,0.439,0.139,0.196,0.897,0.984,0.995,0.969,0.089,0.416,0.572,0.439,0.139,0.196,18.439
0.888,0.978,0.989,0.973,0.096,0.128,0.405,0.384,0.128,0.286,0.888,0.978,0.989,0.973,0.096,0.128,0.405,0.384,0.128,0.286,18.248
0.9,0.984,0.994,0.968,0.078,0.796,0.937,0.781,0.156,0.221,0.9,0.984,0.994,0.968,0.078,0.796,0.937,0.781,0.156,0.221,18.439
0.884,0.984,1.0,0.963,0.086,0.316,0.51,0.51,0.0,0.2,0.884,0.984,1.0,0.963,0.086,0.316,0.51,0.51,0.0,0.2,16.492
0.911,0.984,1.0,0.99,0.1,0.175,0.248,0.248,0.0,0.175,0.911,0.984,1.0,0.99,0.1,0.175,0.248,0.248,0.0,0.175,16.279
0.902,0.984,0.995,0.979,0.099,0.392,0.496,0.372,0.124,0.175,0.902,0.984,0.995,0.979,0.099,0.392,0.496,0.372,0.124,0.175,16.279
0.889,0.973,1.0,0.991,0.115,0.243,0.447,0.447,0.0,0.343,0.889,0.973,1.0,0.991,0.115,0.243,0.447,0.447,0.0,0.343,17.464
0.898,0.967,1.0,0.957,0.102,0.243,0.542,0.542,0.0,0.343,0.898,0.967,1.0,0.957,0.102,0.243,0.542,0.542,0.0,0.343,15.133
0.895,0.984,1.0,0.974,0.109,0.224,0.354,0.354,0.0,0.158,0.895,0.984,1.0,0.974,0.109,0.224,0.354,0.354,0.0,0.158,16.031
0.878,0.972,1.0,0.979,0.114,0.153,0.243,0.243,0.0,0.243,0.878,0.972,1.0,0.979,0.114,0.153,0.243,0.243,0.0,0.243,17.263
0.902,0.989,1.011,0.974,0.115,0.316,0.333,0.38,0.105,0.105,0.902,0.989,1.011,0.974,0.115,0.316,0.333,0.38,0.105,0.105,12.166
0.922,0.983,1.005,0.985,0.085,0.333,0.447,0.596,0.149,0.211,0.922,0.983,1.005,0.985,0.085,0.333,0.447,0.596,0.149,0.211,14.318
0.879,0.967,0.984,0.963,0.096,0.405,0.653,0.512,0.181,0.362,0.879,0.967,0.984,0.963,0.096,0.405,0.653,0.512,0.181,0.362,18.439
0.888,0.979,0.995,0.969,0.109,0.224,0.461,0.354,0.112,0.25,0.888,0.979,0.995,0.969,0.109,0.224,0.461,0.354,0.112,0.25,16.125
0.898,0.973,0.99,0.986,0.106,0.329,0.593,0.368,0.232,0.368,0.898,0.973,0.99,0.986,0.106,0.329,0.593,0.368,0.232,0.368,16.031
