F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,30.887,H
0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,30.887,H
0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,30.887,H
0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,30.887,H
0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,30.887,H
0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,30.887,H
0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,30.887,H
0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,30.887,H
0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,0.771,1.001,0.904,0.661,0.452,1.006,0.97,0.669,0.316,0.066,30.887,H
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,1.706,1.199,1.016,2.602,1.75,1.198,1.24,1.152,0.09,0.115,308.359,I
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,0.777,1.114,0.777,0.751,0.398,1.462,0.943,0.332,0.658,0.549,30.364,J
1.426,1.648,0.777,0.555,0.873,1.274,0.516,0.258,0.258,0.763,1.426,1.648,0.777,0.555,0.873,1.274,0.516,0.258,0.258,0.763,90.973,K
1.409,1.696,0.78,0.568,0.842,1.371,0.519,0.256,0.264,0.864,1.409,1.696,0.78,0.568,0.842,1.371,0.519,0.256,0.264,0.864,95.131,K
1.413,1.599,0.772,0.56,0.859,1.225,0.514,0.249,0.266,0.721,1.413,1.599,0.772,0.56,0.859,1.225,0.514,0.249,0.266,0.721,95.425,K
1.414,1.609,0.775,0.552,0.872,1.217,0.513,0.255,0.26,0.717,1.414,1.609,0.775,0.552,0.872,1.217,0.513,0.255,0.26,0.717,91.608,K
1.419,1.685,0.76,0.558,0.865,1.326,0.513,0.237,0.277,0.829,1.419,1.685,0.76,0.558,0.865,1.326,0.513,0.237,0.277,0.829,90.427,K
1.436,1.862,0.775,0.552,0.89,1.491,0.506,0.253,0.253,0.995,1.436,1.862,0.775,0.552,0.89,1.491,0.506,0.253,0.253,0.995,92.801,K
1.425,1.705,0.765,0.56,0.87,1.333,0.506,0.238,0.271,0.845,1.425,1.705,0.765,0.56,0.87,1.333,0.506,0.238,0.271,0.845,91.831,K
1.467,1.833,0.762,0.549,0.923,1.409,0.49,0.234,0.258,0.935,1.467,1.833,0.762,0.549,0.923,1.409,0.49,0.234,0.258,0.935,91.4,K
1.413,1.635,0.765,0.525,0.904,1.234,0.525,0.266,0.262,0.725,1.413,1.635,0.765,0.525,0.904,1.234,0.525,0.266,0.262,0.725,91.526,K
1.436,1.603,0.731,0.506,0.94,1.174,0.525,0.24,0.288,0.676,1.436,1.603,0.731,0.506,0.94,1.174,0.525,0.24,0.288,0.676,79.057,K
1.504,1.764,0.733,0.488,1.022,1.258,0.502,0.24,0.262,0.763,1.504,1.764,0.733,0.488,1.022,1.258,0.502,0.24,0.262,0.763,74.947,K
1.489,1.779,0.734,0.501,1.008,1.273,0.496,0.234,0.264,0.801,1.489,1.779,0.734,0.501,1.008,1.273,0.496,0.234,0.264,0.801,74.706,K
1.478,1.578,0.714,0.493,0.997,1.096,0.509,0.222,0.287,0.605,1.478,1.578,0.714,0.493,0.997,1.096,0.509,0.222,0.287,0.605,75.664,K
1.489,1.592,0.737,0.489,1.017,1.088,0.502,0.244,0.259,0.592,1.489,1.592,0.737,0.489,1.017,1.088,0.502,0.244,0.259,0.592,76.942,K
1.455,1.624,0.725,0.466,0.998,1.172,0.535,0.26,0.275,0.661,1.455,1.624,0.725,0.466,0.998,1.172,0.535,0.26,0.275,0.661,82.735,K
1.464,1.576,0.717,0.474,0.999,1.116,0.528,0.244,0.284,0.6,1.464,1.576,0.717,0.474,0.999,1.116,0.528,0.244,0.284,0.6,81.884,K
1.483,1.552,0.72,0.487,1.005,1.072,0.513,0.233,0.279,0.572,1.483,1.552,0.72,0.487,1.005,1.072,0.513,0.233,0.279,0.572,82.492,K
1.471,1.56,0.724,0.468,1.016,1.083,0.524,0.253,0.272,0.572,1.471,1.56,0.724,0.468,1.016,1.083,0.524,0.253,0.272,0.572,83.528,K
1.432,1.58,0.711,0.467,0.972,1.154,0.55,0.253,0.298,0.611,1.432,1.58,0.711,0.467,0.972,1.154,0.55,0.253,0.298,0.611,85.088,K
1.449,1.581,0.725,0.479,0.98,1.134,0.534,0.254,0.28,0.604,1.449,1.581,0.725,0.479,0.98,1.134,0.534,0.254,0.28,0.604,84.38,K
1.488,1.609,0.719,0.469,1.028,1.118,0.518,0.246,0.273,0.609,1.488,1.609,0.719,0.469,1.028,1.118,0.518,0.246,0.273,0.609,83.528,K
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,2.385,3.683,0.846,1.085,2.379,1.199,0.32,0.168,0.168,1.134,339.706,L
0.6,0.953,0.942,0.82,0.696,0.578,0.492,0.321,0.174,0.168,0.6,0.953,0.942,0.82,0.696,0.578,0.492,0.321,0.174,0.168,97.124,M
0.605,0.96,0.947,0.822,0.686,0.58,0.486,0.312,0.18,0.169,0.605,0.96,0.947,0.822,0.686,0.58,0.486,0.312,0.18,0.169,82.219,M
0.6,0.951,0.958,0.827,0.7,0.585,0.499,0.337,0.172,0.167,0.6,0.951,0.958,0.827,0.7,0.585,0.499,0.337,0.172,0.167,90.758,M
0.601,0.958,0.96,0.823,0.69,0.588,0.496,0.333,0.174,0.167,0.601,0.958,0.96,0.823,0.69,0.588,0.496,0.333,0.174,0.167,97.124,M
0.601,0.95,0.955,0.821,0.697,0.586,0.492,0.33,0.172,0.179,0.601,0.95,0.955,0.821,0.697,0.586,0.492,0.33,0.172,0.179,102.616,M
0.589,0.946,0.953,0.824,0.691,0.591,0.495,0.33,0.172,0.186,0.589,0.946,0.953,0.824,0.691,0.591,0.495,0.33,0.172,0.186,89.269,M
0.593,0.945,0.954,0.821,0.688,0.59,0.486,0.318,0.178,0.2,0.593,0.945,0.954,0.821,0.688,0.59,0.486,0.318,0.178,0.2,90.956,M
0.596,0.949,0.95,0.816,0.689,0.594,0.482,0.321,0.169,0.206,0.596,0.949,0.95,0.816,0.689,0.594,0.482,0.321,0.169,0.206,104.048,M
0.591,0.947,0.958,0.83,0.691,0.586,0.481,0.321,0.169,0.193,0.591,0.947,0.958,0.83,0.691,0.586,0.481,0.321,0.169,0.193,100.424,M
0.603,0.939,0.939,0.807,0.687,0.574,0.486,0.321,0.168,0.198,0.603,0.939,0.939,0.807,0.687,0.574,0.486,0.321,0.168,0.198,100.424,M
0.599,0.954,0.943,0.816,0.687,0.578,0.489,0.319,0.175,0.174,0.599,0.954,0.943,0.816,0.687,0.578,0.489,0.319,0.175,0.174,101.242,M
0.601,0.944,0.951,0.82,0.686,0.585,0.487,0.333,0.159,0.194,0.601,0.944,0.951,0.82,0.686,0.585,0.487,0.333,0.159,0.194,79.12,M
0.596,0.944,0.963,0.831,0.673,0.562,0.475,0.324,0.161,0.181,0.596,0.944,0.963,0.831,0.673,0.562,0.475,0.324,0.161,0.181,86.649,M
0.604,0.94,0.953,0.824,0.68,0.562,0.479,0.31,0.178,0.184,0.604,0.94,0.953,0.824,0.68,0.562,0.479,0.31,0.178,0.184,75.027,M
0.607,0.945,0.949,0.82,0.67,0.578,0.487,0.315,0.179,0.19,0.607,0.945,0.949,0.82,0.67,0.578,0.487,0.315,0.179,0.19,72.732,M
0.625,0.948,0.955,0.823,0.683,0.574,0.487,0.325,0.17,0.176,0.625,0.948,0.955,0.823,0.683,0.574,0.487,0.325,0.17,0.176,66.098,M
0.609,0.945,0.956,0.826,0.685,0.583,0.495,0.33,0.173,0.179,0.609,0.945,0.956,0.826,0.685,0.583,0.495,0.33,0.173,0.179,87.281,M
0.602,0.948,0.952,0.827,0.674,0.59,0.491,0.317,0.182,0.189,0.602,0.948,0.952,0.827,0.674,0.59,0.491,0.317,0.182,0.189,67.357,M
0.588,0.95,0.955,0.84,0.679,0.585,0.5,0.321,0.187,0.164,0.588,0.95,0.955,0.84,0.679,0.585,0.5,0.321,0.187,0.164,64.56,M
0.596,0.948,0.945,0.812,0.674,0.588,0.495,0.32,0.182,0.189,0.596,0.948,0.945,0.812,0.674,0.588,0.495,0.32,0.182,0.189,57.974,M
0.604,0.948,0.954,0.828,0.675,0.572,0.474,0.316,0.165,0.189,0.604,0.948,0.954,0.828,0.675,0.572,0.474,0.316,0.165,0.189,68.007,M
0.585,0.945,0.949,0.826,0.664,0.622,0.516,0.328,0.195,0.201,0.585,0.945,0.949,0.826,0.664,0.622,0.516,0.328,0.195,0.201,132.197,N
0.575,0.943,0.949,0.823,0.658,0.637,0.533,0.348,0.192,0.203,0.575,0.943,0.949,0.823,0.658,0.637,0.533,0.348,0.192,0.203,132.563,N
0.577,0.947,0.943,0.831,0.664,0.615,0.501,0.315,0.19,0.206,0.577,0.947,0.943,0.831,0.664,0.615,0.501,0.315,0.19,0.206,129.692,N
0.583,0.953,0.951,0.832,0.664,0.614,0.499,0.324,0.181,0.199,0.583,0.953,0.951,0.832,0.664,0.614,0.499,0.324,0.181,0.199,129.035,N
0.59,0.952,0.953,0.828,0.659,0.626,0.506,0.328,0.187,0.207,0.59,0.952,0.953,0.828,0.659,0.626,0.506,0.328,0.187,0.207,133.15,N
0.586,0.958,0.948,0.821,0.659,0.641,0.523,0.338,0.192,0.199,0.586,0.958,0.948,0.821,0.659,0.641,0.523,0.338,0.192,0.199,132.004,N
0.589,0.954,0.951,0.829,0.656,0.624,0.506,0.312,0.205,0.203,0.589,0.954,0.951,0.829,0.656,0.624,0.506,0.312,0.205,0.203,135.059,N
0.579,0.953,0.943,0.814,0.653,0.643,0.521,0.329,0.199,0.217,0.579,0.953,0.943,0.814,0.653,0.643,0.521,0.329,0.199,0.217,131.898,N
0.592,0.949,0.947,0.829,0.66,0.614,0.491,0.306,0.192,0.216,0.592,0.949,0.947,0.829,0.66,0.614,0.491,0.306,0.192,0.216,129.973,N
0.585,0.945,0.948,0.826,0.652,0.623,0.509,0.317,0.201,0.213,0.585,0.945,0.948,0.826,0.652,0.623,0.509,0.317,0.201,0.213,133.454,N
0.587,0.948,0.948,0.834,0.651,0.618,0.491,0.317,0.179,0.219,0.587,0.948,0.948,0.834,0.651,0.618,0.491,0.317,0.179,0.219,130.602,N
0.589,0.955,0.959,0.84,0.654,0.616,0.486,0.314,0.181,0.211,0.589,0.955,0.959,0.84,0.654,0.616,0.486,0.314,0.181,0.211,126.811,N
0.587,0.955,0.954,0.84,0.649,0.614,0.489,0.31,0.187,0.205,0.587,0.955,0.954,0.84,0.649,0.614,0.489,0.31,0.187,0.205,135.68,N
0.585,0.95,0.948,0.826,0.647,0.626,0.5,0.321,0.185,0.22,0.585,0.95,0.948,0.826,0.647,0.626,0.5,0.321,0.185,0.22,130.3,N
0.579,0.949,0.953,0.834,0.643,0.63,0.506,0.33,0.183,0.216,0.579,0.949,0.953,0.834,0.643,0.63,0.506,0.33,0.183,0.216,129.988,N
0.595,0.95,0.957,0.841,0.65,0.619,0.486,0.318,0.175,0.22,0.595,0.95,0.957,0.841,0.65,0.619,0.486,0.318,0.175,0.22,130.292,N
0.588,0.954,0.954,0.835,0.636,0.624,0.491,0.316,0.183,0.222,0.588,0.954,0.954,0.835,0.636,0.624,0.491,0.316,0.183,0.222,130.602,N
0.584,0.956,0.956,0.833,0.634,0.639,0.506,0.334,0.18,0.218,0.584,0.956,0.956,0.833,0.634,0.639,0.506,0.334,0.18,0.218,125.96,N
0.592,0.959,0.957,0.831,0.637,0.635,0.495,0.326,0.18,0.223,0.592,0.959,0.957,0.831,0.637,0.635,0.495,0.326,0.18,0.223,123.016,N
0.575,0.948,0.952,0.838,0.63,0.627,0.494,0.319,0.181,0.228,0.575,0.948,0.952,0.838,0.63,0.627,0.494,0.319,0.181,0.228,124.326,N
0.585,0.949,0.957,0.836,0.627,0.624,0.499,0.332,0.175,0.22,0.585,0.949,0.957,0.836,0.627,0.624,0.499,0.332,0.175,0.22,127.487,N
0.87,0.967,0.989,0.976,0.196,0.046,0.229,0.369,0.183,0.267,0.87,0.967,0.989,0.976,0.196,0.046,0.229,0.369,0.183,0.267,1,O
0.87,0.967,0.989,0.976,0.196,0.046,0.229,0.369,0.183,0.267,0.87,0.967,0.989,0.976,0.196,0.046,0.229,0.369,0.183,0.267,1,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,0.848,0.968,0.993,0.956,0.157,0.34,0.375,0.28,0.112,0.224,3,O
1.232,1.99,0.561,0.404,0.857,2.148,0.7,0.191,0.513,1.939,1.232,1.99,0.561,0.404,0.857,2.148,0.7,0.191,0.513,1.939,126.921,P
1.224,1.98,0.579,0.414,0.836,2.182,0.705,0.202,0.504,1.978,1.224,1.98,0.579,0.414,0.836,2.182,0.705,0.202,0.504,1.978,128.725,P
1.248,2.001,0.592,0.423,0.854,2.163,0.681,0.206,0.478,1.963,1.248,2.001,0.592,0.423,0.854,2.163,0.681,0.206,0.478,1.963,128.725,P
1.239,1.972,0.607,0.434,0.841,2.17,0.681,0.213,0.469,1.96,1.239,1.972,0.607,0.434,0.841,2.17,0.681,0.213,0.469,1.96,128.269,P
1.256,1.975,0.581,0.407,0.875,2.08,0.68,0.205,0.478,1.909,1.256,1.975,0.581,0.407,0.875,2.08,0.68,0.205,0.478,1.909,126.436,P
1.22,1.9,0.604,0.447,0.812,2.165,0.689,0.202,0.489,1.974,1.22,1.9,0.604,0.447,0.812,2.165,0.689,0.202,0.489,1.974,127.142,P
