F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Alphabet
1.354,2.022,0.866,0.825,0.535,2.461,0.528,0.257,0.294,1.97,1.354,2.022,0.866,0.825,0.535,2.461,0.528,0.257,0.294,1.97,62.169,19
1.352,2.019,0.882,0.822,0.537,2.437,0.523,0.261,0.272,1.952,1.352,2.019,0.882,0.822,0.537,2.437,0.523,0.261,0.272,1.952,61.188,19
1.38,2.01,0.89,0.835,0.551,2.345,0.453,0.224,0.24,1.912,1.38,2.01,0.89,0.835,0.551,2.345,0.453,0.224,0.24,1.912,62.169,19
1.395,2.049,0.886,0.811,0.594,2.299,0.477,0.252,0.231,1.841,1.395,2.049,0.886,0.811,0.594,2.299,0.477,0.252,0.231,1.841,62.169,19
1.389,2.002,0.903,0.839,0.559,2.328,0.491,0.28,0.219,1.87,1.389,2.002,0.903,0.839,0.559,2.328,0.491,0.28,0.219,1.87,65.115,19
1.377,2.031,0.887,0.827,0.557,2.366,0.481,0.253,0.24,1.915,1.377,2.031,0.887,0.827,0.557,2.366,0.481,0.253,0.24,1.915,64.133,19
1.39,1.978,0.894,0.801,0.591,2.166,0.453,0.256,0.202,1.724,1.39,1.978,0.894,0.801,0.591,2.166,0.453,0.256,0.202,1.724,64.777,19
1.399,2.066,0.881,0.818,0.588,2.323,0.481,0.253,0.24,1.871,1.399,2.066,0.881,0.818,0.588,2.323,0.481,0.253,0.24,1.871,63.348,19
1.39,2,0.876,0.8,0.596,2.215,0.459,0.248,0.227,1.764,1.39,2,0.876,0.8,0.596,2.215,0.459,0.248,0.227,1.764,64.938,19
1.377,2.007,0.887,0.827,0.557,2.323,0.481,0.253,0.24,1.871,1.377,2.007,0.887,0.827,0.557,2.323,0.481,0.253,0.24,1.871,64.133,19
1.374,2.022,0.869,0.81,0.569,2.323,0.469,0.224,0.261,1.869,1.374,2.022,0.869,0.81,0.569,2.323,0.469,0.224,0.261,1.869,64.938,19
1.356,1.979,0.882,0.822,0.543,2.373,0.518,0.258,0.269,1.881,1.356,1.979,0.882,0.822,0.543,2.373,0.518,0.258,0.269,1.881,62.801,19
1.356,1.984,0.866,0.79,0.569,2.278,0.496,0.227,0.275,1.794,1.356,1.984,0.866,0.79,0.569,2.278,0.496,0.227,0.275,1.794,62.801,19
1.376,1.99,0.887,0.827,0.553,2.279,0.453,0.224,0.24,1.848,1.376,1.99,0.887,0.827,0.553,2.279,0.453,0.224,0.24,1.848,61.66,19
1.36,1.999,0.868,0.794,0.571,2.279,0.456,0.204,0.258,1.827,1.36,1.999,0.868,0.794,0.571,2.279,0.456,0.204,0.258,1.827,60.828,19
1.372,1.996,0.887,0.831,0.546,2.325,0.435,0.198,0.244,1.904,1.372,1.996,0.887,0.831,0.546,2.325,0.435,0.198,0.244,1.904,61.984,19
1.373,2.012,0.9,0.801,0.575,2.278,0.481,0.267,0.215,1.816,1.373,2.012,0.9,0.801,0.575,2.278,0.481,0.267,0.215,1.816,64.938,19
1.318,1.937,0.875,0.817,0.505,2.421,0.498,0.237,0.277,1.937,1.318,1.937,0.875,0.817,0.505,2.421,0.498,0.237,0.277,1.937,63.151,19
1.34,2.007,0.88,0.803,0.541,2.416,0.515,0.243,0.275,1.922,1.34,2.007,0.88,0.803,0.541,2.416,0.515,0.243,0.275,1.922,63.151,19
1.344,1.978,0.871,0.812,0.535,2.371,0.487,0.232,0.271,1.899,1.344,1.978,0.871,0.812,0.535,2.371,0.487,0.232,0.271,1.899,61.984,19
1.326,1.982,0.894,0.813,0.514,2.422,0.515,0.251,0.266,1.944,1.326,1.982,0.894,0.813,0.514,2.422,0.515,0.251,0.266,1.944,61.188,19
1.345,2.046,0.899,0.854,0.494,2.611,0.495,0.251,0.256,2.169,1.345,2.046,0.899,0.854,0.494,2.611,0.495,0.251,0.256,2.169,63.348,19
1.318,1.973,0.889,0.797,0.524,2.416,0.505,0.257,0.249,1.922,1.318,1.973,0.889,0.797,0.524,2.416,0.505,0.257,0.249,1.922,62.169,19
1.327,2.007,0.884,0.823,0.508,2.525,0.502,0.248,0.266,2.047,1.327,2.007,0.884,0.823,0.508,2.525,0.502,0.248,0.266,2.047,62.169,19
1.338,1.95,0.873,0.795,0.55,2.279,0.506,0.26,0.258,1.787,1.338,1.95,0.873,0.795,0.55,2.279,0.506,0.26,0.258,1.787,60.017,19
1.357,1.986,0.854,0.774,0.583,2.192,0.447,0.202,0.259,1.746,1.357,1.986,0.854,0.774,0.583,2.192,0.447,0.202,0.259,1.746,54.342,19
1.381,1.936,0.868,0.784,0.6,2.016,0.446,0.215,0.239,1.585,1.381,1.936,0.868,0.784,0.6,2.016,0.446,0.215,0.239,1.585,57.07,19
1.353,1.99,0.852,0.81,0.544,2.28,0.426,0.16,0.289,1.864,1.353,1.99,0.852,0.81,0.544,2.28,0.426,0.16,0.289,1.864,59.228,19
1.334,1.959,0.886,0.806,0.53,2.326,0.483,0.241,0.247,1.859,1.334,1.959,0.886,0.806,0.53,2.326,0.483,0.241,0.247,1.859,61,19
1.33,1.959,0.886,0.803,0.53,2.348,0.51,0.27,0.247,1.859,1.33,1.959,0.886,0.803,0.53,2.348,0.51,0.27,0.247,1.859,61.984,19
1.272,1.967,0.868,0.755,0.518,2.435,0.528,0.254,0.275,1.909,1.272,1.967,0.868,0.755,0.518,2.435,0.528,0.254,0.275,1.909,59.666,19
1.322,1.99,0.868,0.793,0.529,2.37,0.458,0.188,0.273,1.918,1.322,1.99,0.868,0.793,0.529,2.37,0.458,0.188,0.273,1.918,61.188,19
1.3,1.993,0.859,0.816,0.485,2.538,0.488,0.179,0.324,2.076,1.3,1.993,0.859,0.816,0.485,2.538,0.488,0.179,0.324,2.076,62.37,19
1.277,1.947,0.886,0.825,0.453,2.625,0.511,0.232,0.287,2.137,1.277,1.947,0.886,0.825,0.453,2.625,0.511,0.232,0.287,2.137,61.847,19
1.263,1.916,0.874,0.816,0.447,2.608,0.521,0.229,0.307,2.102,1.263,1.916,0.874,0.816,0.447,2.608,0.521,0.229,0.307,2.102,63.561,19
1.302,1.945,0.878,0.848,0.454,2.557,0.453,0.217,0.282,2.129,1.302,1.945,0.878,0.848,0.454,2.557,0.453,0.217,0.282,2.129,62.37,19
1.306,1.971,0.888,0.876,0.431,2.75,0.482,0.232,0.298,2.319,1.306,1.971,0.888,0.876,0.431,2.75,0.482,0.232,0.298,2.319,62.37,19
1.601,1.806,0.885,0.921,0.714,1.242,0.133,0.053,0.171,1.129,1.601,1.806,0.885,0.921,0.714,1.242,0.133,0.053,0.171,1.129,78.568,20
1.56,1.917,0.895,0.901,0.697,1.457,0.168,0.059,0.153,1.32,1.56,1.917,0.895,0.901,0.697,1.457,0.168,0.059,0.153,1.32,79.31,20
1.693,2.053,0.925,0.97,0.773,1.402,0.126,0.091,0.107,1.378,1.693,2.053,0.925,0.97,0.773,1.402,0.126,0.091,0.107,1.378,77.897,20
1.652,1.618,0.914,0.918,0.754,0.928,0.128,0.057,0.114,0.83,1.652,1.618,0.914,0.918,0.754,0.928,0.128,0.057,0.114,0.83,77.897,20
1.717,2.145,0.926,0.945,0.825,1.456,0.192,0.086,0.129,1.401,1.717,2.145,0.926,0.945,0.825,1.456,0.192,0.086,0.129,1.401,77.897,20
1.615,1.986,0.894,0.887,0.758,1.451,0.182,0.025,0.161,1.308,1.615,1.986,0.894,0.887,0.758,1.451,0.182,0.025,0.161,1.308,76.485,20
1.509,1.848,0.899,0.893,0.65,1.47,0.174,0.027,0.158,1.307,1.509,1.848,0.899,0.893,0.65,1.47,0.174,0.027,0.158,1.307,79.31,20
1.574,2.051,0.859,0.882,0.73,1.605,0.248,0.074,0.225,1.449,1.574,2.051,0.859,0.882,0.73,1.605,0.248,0.074,0.225,1.449,78.645,20
1.574,1.941,0.898,0.903,0.712,1.462,0.196,0.057,0.165,1.325,1.574,1.941,0.898,0.903,0.712,1.462,0.196,0.057,0.165,1.325,77.156,20
1.569,1.984,0.827,0.872,0.726,1.541,0.23,0.081,0.254,1.356,1.569,1.984,0.827,0.872,0.726,1.541,0.23,0.081,0.254,1.356,77.897,20
1.628,2.022,0.883,0.893,0.754,1.497,0.161,0.036,0.161,1.358,1.628,2.022,0.883,0.893,0.754,1.497,0.161,0.036,0.161,1.358,77.897,20
1.619,1.671,0.922,0.91,0.75,1.014,0.126,0.05,0.104,0.894,1.619,1.671,0.922,0.91,0.75,1.014,0.126,0.05,0.104,0.894,77.987,20
1.604,1.944,0.893,0.887,0.74,1.431,0.161,0.025,0.146,1.286,1.604,1.944,0.893,0.887,0.74,1.431,0.161,0.025,0.146,1.286,77.233,20
1.582,1.992,0.866,0.897,0.718,1.526,0.241,0.111,0.204,1.403,1.582,1.992,0.866,0.897,0.718,1.526,0.241,0.111,0.204,1.403,77.337,20
1.739,2.234,0.881,0.945,0.83,1.554,0.176,0.113,0.161,1.503,1.739,2.234,0.881,0.945,0.83,1.554,0.176,0.113,0.161,1.503,77.337,20
1.441,1.73,0.826,0.809,0.66,1.401,0.329,0.131,0.264,1.112,1.441,1.73,0.826,0.809,0.66,1.401,0.329,0.131,0.264,1.112,78.746,20
1.708,2.134,0.901,0.961,0.803,1.466,0.154,0.129,0.129,1.416,1.708,2.134,0.901,0.961,0.803,1.466,0.154,0.129,0.129,1.416,78.102,20
1.679,2.065,0.894,0.96,0.739,1.501,0.135,0.111,0.153,1.475,1.679,2.065,0.894,0.96,0.739,1.501,0.135,0.111,0.153,1.475,79.398,20
1.704,2.159,0.911,0.981,0.761,1.547,0.139,0.112,0.136,1.536,1.704,2.159,0.911,0.981,0.761,1.547,0.139,0.112,0.136,1.536,79.398,20
1.379,1.76,0.747,0.749,0.646,1.572,0.481,0.115,0.42,1.207,1.379,1.76,0.747,0.749,0.646,1.572,0.481,0.115,0.42,1.207,77.987,20
1.58,2.01,0.869,0.887,0.718,1.568,0.192,0.027,0.207,1.406,1.58,2.01,0.869,0.887,0.718,1.568,0.192,0.027,0.207,1.406,79.31,20
1.497,1.783,0.873,0.883,0.634,1.419,0.199,0.04,0.203,1.24,1.497,1.783,0.873,0.883,0.634,1.419,0.199,0.04,0.203,1.24,80.808,20
1.645,2.014,0.896,0.941,0.753,1.427,0.162,0.096,0.151,1.352,1.645,2.014,0.896,0.941,0.753,1.427,0.162,0.096,0.151,1.352,79.398,20
1.681,2.073,0.886,0.935,0.778,1.464,0.156,0.081,0.164,1.39,1.681,2.073,0.886,0.935,0.778,1.464,0.156,0.081,0.164,1.39,78.645,20
1.639,2.079,0.889,0.913,0.769,1.519,0.187,0.073,0.165,1.406,1.639,2.079,0.889,0.913,0.769,1.519,0.187,0.073,0.165,1.406,77.987,20
1.559,1.906,0.854,0.893,0.7,1.451,0.224,0.094,0.222,1.299,1.559,1.906,0.854,0.893,0.7,1.451,0.224,0.094,0.222,1.299,77.897,20
1.755,2.201,0.874,0.936,0.88,1.448,0.216,0.12,0.173,1.373,1.755,2.201,0.874,0.936,0.88,1.448,0.216,0.12,0.173,1.373,77.233,20
1.471,1.822,0.798,0.812,0.692,1.468,0.329,0.091,0.304,1.19,1.471,1.822,0.798,0.812,0.692,1.468,0.329,0.091,0.304,1.19,77.987,20
1.671,2.012,0.88,0.945,0.787,1.367,0.154,0.113,0.162,1.286,1.671,2.012,0.88,0.945,0.787,1.367,0.154,0.113,0.162,1.286,75.822,20
1.369,1.681,0.746,0.758,0.632,1.466,0.441,0.092,0.417,1.094,1.369,1.681,0.746,0.758,0.632,1.466,0.441,0.092,0.417,1.094,76.485,20
1.642,2.046,0.863,0.894,0.797,1.453,0.189,0.055,0.194,1.313,1.642,2.046,0.863,0.894,0.797,1.453,0.189,0.055,0.194,1.313,77.337,20
1.614,2.007,0.888,0.914,0.745,1.467,0.153,0.074,0.153,1.36,1.614,2.007,0.888,0.914,0.745,1.467,0.153,0.074,0.153,1.36,76.577,20
1.7,1.951,0.904,0.938,0.798,1.27,0.151,0.105,0.124,1.21,1.7,1.951,0.904,0.938,0.798,1.27,0.151,0.105,0.124,1.21,74.411,20
0.804,1.05,0.451,0.417,0.404,1.582,1.474,0.175,1.361,0.188,0.804,1.05,0.451,0.417,0.404,1.582,1.474,0.175,1.361,0.188,77.233,20
1.671,2.122,0.873,0.928,0.784,1.524,0.185,0.131,0.168,1.459,1.671,2.122,0.873,0.928,0.784,1.524,0.185,0.131,0.168,1.459,75.928,20
1.68,2.109,0.894,0.941,0.788,1.482,0.159,0.094,0.148,1.417,1.68,2.109,0.894,0.941,0.788,1.482,0.159,0.094,0.148,1.417,75.166,20
1.661,2.101,0.872,0.941,0.743,1.562,0.193,0.114,0.199,1.516,1.661,2.101,0.872,0.941,0.743,1.562,0.193,0.114,0.199,1.516,76.577,20
1.668,2.033,0.913,0.926,0.782,1.416,0.141,0.037,0.131,1.334,1.668,2.033,0.913,0.926,0.782,1.416,0.141,0.037,0.131,1.334,75.928,20
1.586,2,0.892,0.904,0.72,1.521,0.182,0.038,0.174,1.397,1.586,2,0.892,0.904,0.72,1.521,0.182,0.038,0.174,1.397,77.233,20
1.573,2.001,0.874,0.882,0.745,1.503,0.215,0.06,0.189,1.355,1.573,2.001,0.874,0.882,0.745,1.503,0.215,0.06,0.189,1.355,76.577,20
1.653,2.072,0.894,0.927,0.773,1.482,0.144,0.06,0.151,1.404,1.653,2.072,0.894,0.927,0.773,1.482,0.144,0.06,0.151,1.404,76.694,20
1.76,2.243,0.899,0.933,0.874,1.499,0.151,0.055,0.145,1.432,1.76,2.243,0.899,0.933,0.874,1.499,0.151,0.055,0.145,1.432,75.166,20
1.565,1.892,0.905,0.894,0.727,1.375,0.185,0.051,0.145,1.229,1.565,1.892,0.905,0.894,0.727,1.375,0.185,0.051,0.145,1.229,77.233,20
1.547,1.941,0.886,0.896,0.685,1.525,0.207,0.038,0.196,1.386,1.547,1.941,0.886,0.896,0.685,1.525,0.207,0.038,0.196,1.386,75.166,20
1.604,2.042,0.889,0.963,0.685,1.576,0.144,0.115,0.185,1.524,1.604,2.042,0.889,0.963,0.685,1.576,0.144,0.115,0.185,1.524,75.928,20
1.586,1.952,0.873,0.884,0.73,1.464,0.189,0.037,0.185,1.308,1.586,1.952,0.873,0.884,0.73,1.464,0.189,0.037,0.185,1.308,74.518,20
1.646,2.027,0.888,0.928,0.756,1.455,0.138,0.093,0.15,1.372,1.646,2.027,0.888,0.928,0.756,1.455,0.138,0.093,0.15,1.372,75.166,20
1.605,1.977,0.876,0.905,0.737,1.456,0.172,0.057,0.182,1.335,1.605,1.977,0.876,0.905,0.737,1.456,0.172,0.057,0.182,1.335,74.411,20
1.572,1.962,0.876,0.922,0.697,1.496,0.172,0.086,0.192,1.384,1.572,1.962,0.876,0.922,0.697,1.496,0.172,0.086,0.192,1.384,75.286,20
1.699,2.152,0.922,0.947,0.828,1.456,0.151,0.089,0.105,1.403,1.699,2.152,0.922,0.947,0.828,1.456,0.151,0.089,0.105,1.403,75.166,20
1.603,1.977,0.907,0.937,0.707,1.471,0.122,0.061,0.136,1.386,1.603,1.977,0.907,0.937,0.707,1.471,0.122,0.061,0.136,1.386,75.166,20
1.071,2.055,0.838,0.828,0.485,2.986,0.999,0.423,0.587,2.194,1.071,2.055,0.838,0.828,0.485,2.986,0.999,0.423,0.587,2.194,62,21
1.018,1.983,0.846,0.892,0.446,3.021,1.111,0.547,0.604,2.221,1.018,1.983,0.846,0.892,0.446,3.021,1.111,0.547,0.604,2.221,69.007,21
1.104,2.136,0.855,0.901,0.533,2.816,0.951,0.504,0.478,2.149,1.104,2.136,0.855,0.901,0.533,2.816,0.951,0.504,0.478,2.149,58.009,21
1.061,1.939,0.838,0.839,0.483,2.731,0.989,0.456,0.553,1.959,1.061,1.939,0.838,0.839,0.483,2.731,0.989,0.456,0.553,1.959,62,21
1.106,2.107,0.855,0.867,0.53,2.807,0.967,0.486,0.497,2.099,1.106,2.107,0.855,0.867,0.53,2.807,0.967,0.486,0.497,2.099,65.031,21
1.034,2.005,0.859,0.866,0.458,3.021,1.079,0.497,0.595,2.211,1.034,2.005,0.859,0.866,0.458,3.021,1.079,0.497,0.595,2.211,70.029,21
1.028,2.026,0.854,0.869,0.483,2.928,1.054,0.504,0.566,2.139,1.028,2.026,0.854,0.869,0.483,2.928,1.054,0.504,0.566,2.139,67.119,21
1.036,2.078,0.82,0.844,0.557,2.648,0.956,0.441,0.539,1.941,1.036,2.078,0.82,0.844,0.557,2.648,0.956,0.441,0.539,1.941,66.189,21
1.034,2.05,0.846,0.853,0.487,2.994,1.079,0.497,0.595,2.172,1.034,2.05,0.846,0.853,0.487,2.994,1.079,0.497,0.595,2.172,68,21
1.014,2.019,0.845,0.84,0.45,3.111,1.111,0.511,0.613,2.276,1.014,2.019,0.845,0.84,0.45,3.111,1.111,0.511,0.613,2.276,58.009,21
1.024,1.994,0.826,0.824,0.486,2.876,1.023,0.471,0.572,2.061,1.024,1.994,0.826,0.824,0.486,2.876,1.023,0.471,0.572,2.061,66.03,21
1.077,2.165,0.853,0.871,0.472,3.241,1.05,0.501,0.569,2.481,1.077,2.165,0.853,0.871,0.472,3.241,1.05,0.501,0.569,2.481,66.272,21
1.062,2.118,0.859,0.864,0.511,2.938,0.973,0.471,0.514,2.206,1.062,2.118,0.859,0.864,0.511,2.938,0.973,0.471,0.514,2.206,65.069,21
1.052,2.1,0.852,0.848,0.479,3.106,1.045,0.462,0.592,2.312,1.052,2.1,0.852,0.848,0.479,3.106,1.045,0.462,0.592,2.312,75.027,21
1.069,2.036,0.844,0.861,0.456,3.024,1.048,0.508,0.568,2.278,1.069,2.036,0.844,0.861,0.456,3.024,1.048,0.508,0.568,2.278,106.254,21
1.087,2.044,0.844,0.874,0.505,2.827,0.995,0.483,0.54,2.086,1.087,2.044,0.844,0.874,0.505,2.827,0.995,0.483,0.54,2.086,104.043,21
1.067,2.037,0.832,0.85,0.497,2.836,1.019,0.451,0.59,2.091,1.067,2.037,0.832,0.85,0.497,2.836,1.019,0.451,0.59,2.091,105.304,21
1.034,2.065,0.853,0.884,0.467,3.067,1.086,0.513,0.597,2.295,1.034,2.065,0.853,0.884,0.467,3.067,1.086,0.513,0.597,2.295,109.11,21
1.111,2.109,0.855,0.907,0.501,2.899,1.007,0.516,0.526,2.223,1.111,2.109,0.855,0.907,0.501,2.899,1.007,0.516,0.526,2.223,104.695,21
1.024,2.015,0.854,0.882,0.483,2.831,1.03,0.486,0.566,2.107,1.024,2.015,0.854,0.882,0.483,2.831,1.03,0.486,0.566,2.107,108.467,21
1.083,2.013,0.866,0.84,0.468,2.933,0.983,0.428,0.558,2.179,1.083,2.013,0.866,0.84,0.468,2.933,0.983,0.428,0.558,2.179,104.403,21
1.063,2.035,0.825,0.852,0.483,2.882,0.996,0.447,0.585,2.15,1.063,2.035,0.825,0.852,0.483,2.882,0.996,0.447,0.585,2.15,104.995,21
1.019,2.06,0.835,0.842,0.454,3.175,1.14,0.559,0.604,2.341,1.019,2.06,0.835,0.842,0.454,3.175,1.14,0.559,0.604,2.341,107.564,21
1.046,2.042,0.851,0.879,0.47,2.975,1.028,0.499,0.557,2.233,1.046,2.042,0.851,0.879,0.47,2.975,1.028,0.499,0.557,2.233,109.11,21
1.093,1.92,0.838,0.841,0.487,2.64,0.932,0.404,0.548,1.907,1.093,1.92,0.838,0.841,0.487,2.64,0.932,0.404,0.548,1.907,103.092,21
1.049,2.017,0.843,0.887,0.46,2.956,1.062,0.532,0.573,2.219,1.049,2.017,0.843,0.887,0.46,2.956,1.062,0.532,0.573,2.219,106.607,21
1.094,2.079,0.848,0.873,0.549,2.643,0.902,0.42,0.503,1.98,1.094,2.079,0.848,0.873,0.549,2.643,0.902,0.42,0.503,1.98,106.254,21
1.066,2.083,0.835,0.849,0.54,2.782,0.993,0.446,0.562,2.021,1.066,2.083,0.835,0.849,0.54,2.782,0.993,0.446,0.562,2.021,106.607,21
1.062,2.122,0.843,0.889,0.536,2.802,0.98,0.494,0.517,2.106,1.062,2.122,0.843,0.889,0.536,2.802,0.98,0.494,0.517,2.106,106.902,21
1.086,2.066,0.864,0.893,0.465,2.999,1.029,0.53,0.526,2.299,1.086,2.066,0.864,0.893,0.465,2.999,1.029,0.53,0.526,2.299,107.856,21
1.128,2.066,0.861,0.873,0.606,2.402,0.87,0.457,0.425,1.768,1.128,2.066,0.861,0.873,0.606,2.402,0.87,0.457,0.425,1.768,102.46,21
1.069,2.017,0.828,0.837,0.46,2.998,1.036,0.471,0.594,2.219,1.069,2.017,0.828,0.837,0.46,2.998,1.036,0.471,0.594,2.219,104.12,21
1.061,2.009,0.841,0.856,0.49,2.833,0.996,0.519,0.507,2.076,1.061,2.009,0.841,0.856,0.49,2.833,0.996,0.519,0.507,2.076,105.65,21
1.124,2.127,0.838,0.867,0.545,2.755,0.94,0.456,0.51,2.077,1.124,2.127,0.838,0.867,0.545,2.755,0.94,0.456,0.51,2.077,103.446,21
1.092,2.061,0.836,0.855,0.478,2.954,1.039,0.504,0.563,2.224,1.092,2.061,0.836,0.855,0.478,2.954,1.039,0.504,0.563,2.224,103.16,21
1.052,2.048,0.868,0.9,0.475,2.956,1.062,0.513,0.568,2.219,1.052,2.048,0.868,0.9,0.475,2.956,1.062,0.513,0.568,2.219,106.607,21
1.079,2.084,0.852,0.886,0.54,2.7,0.956,0.451,0.525,2.021,1.079,2.084,0.852,0.886,0.54,2.7,0.956,0.451,0.525,2.021,105.65,21
1.059,2.013,0.847,0.87,0.496,2.758,0.977,0.474,0.53,2.051,1.059,2.013,0.847,0.87,0.496,2.758,0.977,0.474,0.53,2.051,104.403,21
1.086,2.003,0.845,0.854,0.48,2.835,1.017,0.461,0.574,2.098,1.086,2.003,0.845,0.854,0.48,2.835,1.017,0.461,0.574,2.098,101.922,21
1.103,2.06,0.858,0.868,0.522,2.755,0.963,0.443,0.531,2.043,1.103,2.06,0.858,0.868,0.522,2.755,0.963,0.443,0.531,2.043,105.081,21
1.102,2.067,0.835,0.876,0.54,2.674,0.947,0.49,0.494,1.989,1.102,2.067,0.835,0.876,0.54,2.674,0.947,0.49,0.494,1.989,102.489,21
1.051,1.999,0.846,0.861,0.457,2.948,1.051,0.489,0.586,2.195,1.051,1.999,0.846,0.861,0.457,2.948,1.051,0.489,0.586,2.195,103.446,21
1.061,2.044,0.861,0.876,0.488,2.875,0.976,0.466,0.528,2.156,1.061,2.044,0.861,0.876,0.488,2.875,0.976,0.466,0.528,2.156,106.32,21
1.061,2.046,0.844,0.848,0.516,2.782,0.97,0.459,0.528,2.042,1.061,2.046,0.844,0.848,0.516,2.782,0.97,0.459,0.528,2.042,105.65,21
1.083,2.064,0.844,0.888,0.502,2.832,0.977,0.47,0.542,2.134,1.083,2.064,0.844,0.888,0.502,2.832,0.977,0.47,0.542,2.134,105.65,21
1.082,2.019,0.838,0.854,0.49,2.818,0.995,0.483,0.54,2.087,1.082,2.019,0.838,0.854,0.49,2.818,0.995,0.483,0.54,2.087,105.361,21
1.054,2.076,0.852,0.87,0.454,3.144,1.088,0.54,0.572,2.378,1.054,2.076,0.852,0.87,0.454,3.144,1.088,0.54,0.572,2.378,108.812,21
1.076,2.107,0.838,0.867,0.551,2.7,0.93,0.451,0.505,2.019,1.076,2.107,0.838,0.867,0.551,2.7,0.93,0.451,0.505,2.019,108.784,21
1.108,2.172,0.86,0.874,0.573,2.741,0.947,0.446,0.509,2.057,1.108,2.172,0.86,0.874,0.573,2.741,0.947,0.446,0.509,2.057,108.784,21
1.064,2.046,0.862,0.886,0.48,2.911,1.004,0.499,0.528,2.194,1.064,2.046,0.862,0.886,0.48,2.911,1.004,0.499,0.528,2.194,110.055,21
1.062,2.015,0.843,0.862,0.486,2.832,1,0.485,0.542,2.098,1.062,2.015,0.843,0.862,0.486,2.832,1,0.485,0.542,2.098,111,21
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,0.821,0.997,1.029,1.09,0.853,0.533,0.342,0.181,0.162,0.191,59.816,22
