0.457,0.935,0.973,0.853,0.433,0.204,0.343,0.278,0.068,0.153,0.457,0.935,0.973,0.853,0.433,0.204,0.343,0.278,0.068,0.153,49.244,
0.448,0.928,0.959,0.841,0.426,0.219,0.382,0.279,0.11,0.169,0.448,0.928,0.959,0.841,0.426,0.219,0.382,0.279,0.11,0.169,47.011,
0.456,0.928,0.959,0.835,0.412,0.235,0.406,0.304,0.106,0.174,0.456,0.928,0.959,0.835,0.412,0.235,0.406,0.304,0.106,0.174,44.777,
0.448,0.936,0.973,0.853,0.437,0.202,0.337,0.273,0.067,0.154,0.448,0.936,0.973,0.853,0.437,0.202,0.337,0.273,0.067,0.154,54.589,
0.445,0.935,0.959,0.825,0.415,0.273,0.423,0.321,0.107,0.161,0.445,0.935,0.959,0.825,0.415,0.273,0.423,0.321,0.107,0.161,51,
0.436,0.94,0.958,0.835,0.437,0.262,0.389,0.284,0.111,0.138,0.436,0.94,0.958,0.835,0.437,0.262,0.389,0.284,0.111,0.138,50.99,
0.433,0.928,0.972,0.852,0.454,0.183,0.33,0.267,0.065,0.161,0.433,0.928,0.972,0.852,0.454,0.183,0.33,0.267,0.065,0.161,50.606,
0.45,0.93,0.959,0.841,0.426,0.233,0.378,0.279,0.102,0.171,0.45,0.93,0.959,0.841,0.426,0.233,0.378,0.279,0.102,0.171,53.712,
0.434,0.937,0.947,0.836,0.43,0.244,0.383,0.259,0.125,0.154,0.434,0.937,0.947,0.836,0.43,0.244,0.383,0.259,0.125,0.154,47.011,
0.441,0.942,0.921,0.785,0.377,0.415,0.57,0.362,0.21,0.155,0.441,0.942,0.921,0.785,0.377,0.415,0.57,0.362,0.21,0.155,53.235,
0.435,0.936,0.959,0.834,0.443,0.249,0.381,0.285,0.098,0.147,0.435,0.936,0.959,0.834,0.443,0.249,0.381,0.285,0.098,0.147,48.549,
0.439,0.919,0.959,0.836,0.436,0.23,0.387,0.286,0.106,0.194,0.439,0.919,0.959,0.836,0.436,0.23,0.387,0.286,0.106,0.194,51,
0.437,0.942,0.952,0.833,0.431,0.272,0.395,0.278,0.123,0.138,0.437,0.942,0.952,0.833,0.431,0.272,0.395,0.278,0.123,0.138,50.606,
,,,,,,,,,,,,,,,,,,,,,
1.891,2.578,0.738,1.05,1.231,1.257,0.48,0.375,0.252,1.402,1.891,2.578,0.738,1.05,1.231,1.257,0.48,0.375,0.252,1.402,26.401,10
1.755,2.298,0.718,0.699,1.137,1.411,0.362,0.148,0.259,1.278,1.755,2.298,0.718,0.699,1.137,1.411,0.362,0.148,0.259,1.278,24.207,
1.829,2.302,0.764,0.759,1.221,1.264,0.354,0.182,0.212,1.171,1.829,2.302,0.764,0.759,1.221,1.264,0.354,0.182,0.212,1.171,27.803,
1.871,2.439,0.733,0.728,1.205,1.428,0.272,0.115,0.223,1.279,1.871,2.439,0.733,0.728,1.205,1.428,0.272,0.115,0.223,1.279,25.807,
1.642,2.364,0.761,0.836,0.965,1.584,0.342,0.218,0.255,1.52,1.642,2.364,0.761,0.836,0.965,1.584,0.342,0.218,0.255,1.52,21.541,
1.694,2.259,0.739,0.69,1.118,1.403,0.368,0.159,0.243,1.206,1.694,2.259,0.739,0.69,1.118,1.403,0.368,0.159,0.243,1.206,25,
1.83,2.365,0.741,0.824,1.165,1.322,0.303,0.184,0.231,1.258,1.83,2.365,0.741,0.824,1.165,1.322,0.303,0.184,0.231,1.258,28.425,
1.76,2.333,0.714,0.731,1.144,1.401,0.366,0.185,0.258,1.278,1.76,2.333,0.714,0.731,1.144,1.401,0.366,0.185,0.258,1.278,30,
1.683,2.206,0.746,0.686,1.11,1.369,0.378,0.169,0.239,1.175,1.683,2.206,0.746,0.686,1.11,1.369,0.378,0.169,0.239,1.175,28.302,
1.663,2.176,0.761,0.669,1.085,1.389,0.382,0.177,0.227,1.185,1.663,2.176,0.761,0.669,1.085,1.389,0.382,0.177,0.227,1.185,26.249,
1.833,2.374,0.722,0.664,1.262,1.356,0.345,0.149,0.227,1.186,1.833,2.374,0.722,0.664,1.262,1.356,0.345,0.149,0.227,1.186,29.206,
1.736,2.245,0.745,0.707,1.141,1.348,0.384,0.196,0.233,1.211,1.736,2.245,0.745,0.707,1.141,1.348,0.384,0.196,0.233,1.211,28.601,
1.759,2.267,0.752,0.678,1.158,1.374,0.355,0.165,0.219,1.199,1.759,2.267,0.752,0.678,1.158,1.374,0.355,0.165,0.219,1.199,29.732,
1.614,2.163,0.784,0.744,0.963,1.477,0.364,0.202,0.226,1.319,1.614,2.163,0.784,0.744,0.963,1.477,0.364,0.202,0.226,1.319,23.022,
1.708,2.216,0.767,0.809,1.021,1.378,0.334,0.183,0.24,1.299,1.708,2.216,0.767,0.809,1.021,1.378,0.334,0.183,0.24,1.299,25.612,
1.728,2.246,0.803,0.753,1.084,1.378,0.338,0.164,0.197,1.241,1.728,2.246,0.803,0.753,1.084,1.378,0.338,0.164,0.197,1.241,29.155,
1.692,2.189,0.759,0.694,1.136,1.318,0.383,0.177,0.229,1.122,1.692,2.189,0.759,0.694,1.136,1.318,0.383,0.177,0.229,1.122,27.459,
1.71,2.243,0.776,0.723,1.11,1.369,0.367,0.2,0.208,1.205,1.71,2.243,0.776,0.723,1.11,1.369,0.367,0.2,0.208,1.205,28.018,
1.749,2.218,0.779,0.699,1.133,1.343,0.321,0.131,0.204,1.152,1.749,2.218,0.779,0.699,1.133,1.343,0.321,0.131,0.204,1.152,30,
1.861,2.307,0.742,0.726,1.267,1.248,0.326,0.143,0.219,1.109,1.861,2.307,0.742,0.726,1.267,1.248,0.326,0.143,0.219,1.109,29.698,
1.819,2.276,0.757,0.736,1.249,1.235,0.374,0.199,0.212,1.116,1.819,2.276,0.757,0.736,1.249,1.235,0.374,0.199,0.212,1.116,30.414,
1.81,2.326,0.724,0.668,1.242,1.335,0.354,0.167,0.227,1.165,1.81,2.326,0.724,0.668,1.242,1.335,0.354,0.167,0.227,1.165,28.844,
1.674,2.284,0.764,0.791,1.029,1.451,0.394,0.225,0.244,1.365,1.674,2.284,0.764,0.791,1.029,1.451,0.394,0.225,0.244,1.365,23.707,
1.852,2.292,0.763,0.729,1.3,1.205,0.374,0.209,0.198,1.096,1.852,2.292,0.763,0.729,1.3,1.205,0.374,0.209,0.198,1.096,29.833,
1.826,2.25,0.721,0.684,1.288,1.217,0.37,0.187,0.226,1.068,1.826,2.25,0.721,0.684,1.288,1.217,0.37,0.187,0.226,1.068,31.241,
1.781,2.173,0.756,0.717,1.133,1.297,0.302,0.118,0.219,1.145,1.781,2.173,0.756,0.717,1.133,1.297,0.302,0.118,0.219,1.145,30.806,
1.878,2.266,0.769,0.799,1.252,1.172,0.326,0.155,0.214,1.099,1.878,2.266,0.769,0.799,1.252,1.172,0.326,0.155,0.214,1.099,34.059,
1.93,2.432,0.779,0.897,1.29,1.193,0.323,0.189,0.209,1.187,1.93,2.432,0.779,0.897,1.29,1.193,0.323,0.189,0.209,1.187,31.113,
1.926,2.459,0.737,0.893,1.251,1.253,0.312,0.185,0.247,1.245,1.926,2.459,0.737,0.893,1.251,1.253,0.312,0.185,0.247,1.245,29.206,
1.602,2.169,0.693,0.699,1.093,1.35,0.475,0.225,0.305,1.208,1.602,2.169,0.693,0.699,1.093,1.35,0.475,0.225,0.305,1.208,27.857,
1.679,2.282,0.77,0.848,1.067,1.353,0.411,0.261,0.237,1.289,1.679,2.282,0.77,0.848,1.067,1.353,0.411,0.261,0.237,1.289,31.064,
1.708,2.196,0.768,0.743,1.1,1.322,0.372,0.166,0.235,1.188,1.708,2.196,0.768,0.743,1.1,1.322,0.372,0.166,0.235,1.188,31.241,
1.643,2.159,0.804,0.712,1.07,1.352,0.392,0.197,0.206,1.18,1.643,2.159,0.804,0.712,1.07,1.352,0.392,0.197,0.206,1.18,29.069,
1.606,2.03,0.712,0.685,1.089,1.238,0.424,0.187,0.28,1.037,1.606,2.03,0.712,0.685,1.089,1.238,0.424,0.187,0.28,1.037,28.425,
1.792,2.219,0.761,0.728,1.202,1.241,0.353,0.184,0.209,1.107,1.792,2.219,0.761,0.728,1.202,1.241,0.353,0.184,0.209,1.107,31.145,
1.828,2.273,0.752,0.728,1.222,1.265,0.353,0.165,0.221,1.143,1.828,2.273,0.752,0.728,1.222,1.265,0.353,0.165,0.221,1.143,36.125,
1.828,2.309,0.753,0.843,1.143,1.283,0.326,0.226,0.222,1.24,1.828,2.309,0.753,0.843,1.143,1.283,0.326,0.226,0.222,1.24,34.409,
1.889,2.443,0.755,0.744,1.24,1.372,0.288,0.124,0.206,1.248,1.889,2.443,0.755,0.744,1.24,1.372,0.288,0.124,0.206,1.248,31.145,
1.946,2.627,0.765,1.225,1.019,1.376,0.432,0.502,0.25,1.679,1.946,2.627,0.765,1.225,1.019,1.376,0.432,0.502,0.25,1.679,34.059,
1.76,2.31,0.753,0.841,1.079,1.362,0.336,0.214,0.239,1.311,1.76,2.31,0.753,0.841,1.079,1.362,0.336,0.214,0.239,1.311,31.828,
1.811,2.321,0.732,0.717,1.21,1.326,0.321,0.132,0.232,1.167,1.811,2.321,0.732,0.717,1.21,1.326,0.321,0.132,0.232,1.167,31.89,
1.824,2.326,0.778,0.848,1.118,1.323,0.318,0.183,0.218,1.291,1.824,2.326,0.778,0.848,1.118,1.323,0.318,0.183,0.218,1.291,30.414,
1.755,2.298,0.714,0.696,1.207,1.329,0.382,0.188,0.246,1.158,1.755,2.298,0.714,0.696,1.207,1.329,0.382,0.188,0.246,1.158,27.659,
1.815,2.265,0.726,0.709,1.254,1.243,0.347,0.179,0.224,1.082,1.815,2.265,0.726,0.709,1.254,1.243,0.347,0.179,0.224,1.082,31.145,
1.701,2.332,0.78,0.752,1.079,1.464,0.375,0.202,0.216,1.337,1.701,2.332,0.78,0.752,1.079,1.464,0.375,0.202,0.216,1.337,28.844,
1.702,2.181,0.775,0.774,1.064,1.322,0.348,0.186,0.222,1.206,1.702,2.181,0.775,0.774,1.064,1.322,0.348,0.186,0.222,1.206,29.411,
1.763,2.208,0.778,0.793,1.059,1.345,0.288,0.151,0.214,1.253,1.763,2.208,0.778,0.793,1.059,1.345,0.288,0.151,0.214,1.253,31.241,
1.836,2.291,0.73,0.85,1.167,1.235,0.348,0.232,0.243,1.204,1.836,2.291,0.73,0.85,1.167,1.235,0.348,0.232,0.243,1.204,30.61,
1.775,2.285,0.765,0.728,1.191,1.307,0.333,0.156,0.209,1.153,1.775,2.285,0.765,0.728,1.191,1.307,0.333,0.156,0.209,1.153,29,
1.896,2.399,0.724,0.703,1.301,1.305,0.318,0.135,0.222,1.171,1.896,2.399,0.724,0.703,1.301,1.305,0.318,0.135,0.222,1.171,28.425,
1.942,2.334,0.7,0.72,1.384,1.169,0.339,0.156,0.234,1.049,1.942,2.334,0.7,0.72,1.384,1.169,0.339,0.156,0.234,1.049,37.537,
,,,,,,,,,,,,,,,,,,,,,
2.126,2.744,0.958,1.058,1.851,1.016,0.269,0.14,0.133,0.942,2.126,2.744,0.958,1.058,1.851,1.016,0.269,0.14,0.133,0.942,34.176,11
2.076,2.69,0.951,1.065,1.819,1.003,0.294,0.149,0.149,0.929,2.076,2.69,0.951,1.065,1.819,1.003,0.294,0.149,0.149,0.929,40.162,
2.116,2.64,0.952,1.08,1.835,0.961,0.279,0.156,0.129,0.894,2.116,2.64,0.952,1.08,1.835,0.961,0.279,0.156,0.129,0.894,41.761,
2.121,2.69,0.92,1.054,1.83,0.99,0.275,0.136,0.152,0.924,2.121,2.69,0.92,1.054,1.83,0.99,0.275,0.136,0.152,0.924,36.139,
2.152,2.734,0.923,1.052,1.879,0.997,0.292,0.158,0.142,0.924,2.152,2.734,0.923,1.052,1.879,0.997,0.292,0.158,0.142,0.924,47.127,
2.096,2.694,0.92,1.065,1.849,0.993,0.289,0.151,0.151,0.916,2.096,2.694,0.92,1.065,1.849,0.993,0.289,0.151,0.151,0.916,33.242,
2.158,2.753,0.932,1.034,1.877,1.007,0.29,0.147,0.147,0.936,2.158,2.753,0.932,1.034,1.877,1.007,0.29,0.147,0.147,0.936,40.497,
2.147,2.761,0.928,1.037,1.825,1.028,0.262,0.127,0.144,0.966,2.147,2.761,0.928,1.037,1.825,1.028,0.262,0.127,0.144,0.966,35.468,
2.315,2.883,0.928,1.125,2.108,0.966,0.307,0.168,0.149,0.894,2.315,2.883,0.928,1.125,2.108,0.966,0.307,0.168,0.149,0.894,35.228,
2.118,2.7,0.92,1.082,1.809,0.993,0.302,0.158,0.158,0.941,2.118,2.7,0.92,1.082,1.809,0.993,0.302,0.158,0.158,0.941,39.115,
2.123,2.698,0.928,1.059,1.873,0.982,0.289,0.157,0.14,0.907,2.123,2.698,0.928,1.059,1.873,0.982,0.289,0.157,0.14,0.907,37.162,
2.164,2.748,0.95,1.12,1.918,0.968,0.297,0.16,0.146,0.911,2.164,2.748,0.95,1.12,1.918,0.968,0.297,0.16,0.146,0.911,27.803,
2.05,2.572,0.91,0.955,1.7,1.015,0.248,0.114,0.139,0.926,2.05,2.572,0.91,0.955,1.7,1.015,0.248,0.114,0.139,0.926,42.379,
2.131,2.675,0.969,1.051,1.902,0.963,0.269,0.139,0.131,0.881,2.131,2.675,0.969,1.051,1.902,0.963,0.269,0.139,0.131,0.881,41.231,
2.133,2.732,0.921,1.042,1.853,1.007,0.29,0.158,0.141,0.936,2.133,2.732,0.921,1.042,1.853,1.007,0.29,0.158,0.141,0.936,42.953,
1.994,2.552,0.908,0.936,1.706,1.032,0.259,0.113,0.148,0.91,1.994,2.552,0.908,0.936,1.706,1.032,0.259,0.113,0.148,0.91,45.222,
2.175,2.802,0.927,1.073,1.909,1.014,0.296,0.15,0.156,0.944,2.175,2.802,0.927,1.073,1.909,1.014,0.296,0.15,0.156,0.944,38.639,
2.195,2.784,0.959,1.092,1.908,0.981,0.28,0.134,0.153,0.936,2.195,2.784,0.959,1.092,1.908,0.981,0.28,0.134,0.153,0.936,34.928,
2.173,2.788,0.959,1.073,1.919,1.005,0.294,0.145,0.152,0.932,2.173,2.788,0.959,1.073,1.919,1.005,0.294,0.145,0.152,0.932,38.275,
2.105,2.702,0.926,1.049,1.849,0.999,0.287,0.156,0.139,0.921,2.105,2.702,0.926,1.049,1.849,0.999,0.287,0.156,0.139,0.921,24.839,
2.109,2.741,0.938,1.123,1.884,0.989,0.321,0.186,0.145,0.925,2.109,2.741,0.938,1.123,1.884,0.989,0.321,0.186,0.145,0.925,32.757,
2.142,2.711,0.929,1.065,1.851,0.996,0.306,0.167,0.147,0.926,2.142,2.711,0.929,1.065,1.851,0.996,0.306,0.167,0.147,0.926,40.804,
2.079,2.679,0.938,1.011,1.776,1.026,0.264,0.129,0.139,0.946,2.079,2.679,0.938,1.011,1.776,1.026,0.264,0.129,0.139,0.946,25.456,
2.189,2.821,0.942,1.118,1.935,0.99,0.283,0.145,0.152,0.941,2.189,2.821,0.942,1.118,1.935,0.99,0.283,0.145,0.152,0.941,31.241,
2.167,2.762,0.941,1.092,1.872,0.995,0.274,0.15,0.134,0.942,2.167,2.762,0.941,1.092,1.872,0.995,0.274,0.15,0.134,0.942,33.601,
2.1,2.753,0.935,1.128,1.836,1.003,0.303,0.179,0.139,0.955,2.1,2.753,0.935,1.128,1.836,1.003,0.303,0.179,0.139,0.955,42.72,
2.076,2.689,0.975,1.088,1.783,0.999,0.278,0.147,0.134,0.947,2.076,2.689,0.975,1.088,1.783,0.999,0.278,0.147,0.134,0.947,35.847,
2.122,2.762,0.959,1.145,1.872,0.994,0.31,0.178,0.142,0.941,2.122,2.762,0.959,1.145,1.872,0.994,0.31,0.178,0.142,0.941,18.601,
2.052,2.662,0.94,1.087,1.773,0.996,0.325,0.17,0.163,0.94,2.052,2.662,0.94,1.087,1.773,0.996,0.325,0.17,0.163,0.94,33.121,
2.176,2.751,0.916,1.035,1.84,1.014,0.258,0.14,0.129,0.952,2.176,2.751,0.916,1.035,1.84,1.014,0.258,0.14,0.129,0.952,31.765,
2.067,2.7,0.942,1.071,1.737,1.021,0.283,0.142,0.151,0.981,2.067,2.7,0.942,1.071,1.737,1.021,0.283,0.142,0.151,0.981,38.897,
2.059,2.597,0.879,1.001,1.673,1.015,0.281,0.155,0.148,0.961,2.059,2.597,0.879,1.001,1.673,1.015,0.281,0.155,0.148,0.961,41.785,
2.125,2.67,0.88,1.03,1.824,1.01,0.33,0.169,0.175,0.919,2.125,2.67,0.88,1.03,1.824,1.01,0.33,0.169,0.175,0.919,35.847,
2.115,2.674,0.888,1.039,1.86,0.987,0.309,0.168,0.157,0.902,2.115,2.674,0.888,1.039,1.86,0.987,0.309,0.168,0.157,0.902,31.765,
1.982,2.586,0.892,0.997,1.763,1.014,0.326,0.174,0.16,0.902,1.982,2.586,0.892,0.997,1.763,1.014,0.326,0.174,0.16,0.902,41.593,
2.14,2.725,0.914,1.041,1.85,1.008,0.306,0.159,0.155,0.935,2.14,2.725,0.914,1.041,1.85,1.008,0.306,0.159,0.155,0.935,28.425,
2.214,2.763,0.908,1.036,1.83,1.023,0.286,0.157,0.141,0.967,2.214,2.763,0.908,1.036,1.83,1.023,0.286,0.157,0.141,0.967,33.541,
2.132,2.708,0.929,1.11,1.844,0.976,0.3,0.161,0.155,0.927,2.132,2.708,0.929,1.11,1.844,0.976,0.3,0.161,0.155,0.927,25.807,
2.095,2.719,0.914,1.052,1.766,1.036,0.312,0.161,0.162,0.977,2.095,2.719,0.914,1.052,1.766,1.036,0.312,0.161,0.162,0.977,43.417,
2.055,2.565,0.916,1,1.768,0.971,0.304,0.154,0.154,0.89,2.055,2.565,0.916,1,1.768,0.971,0.304,0.154,0.154,0.89,36.249,
2.091,2.648,0.92,0.977,1.829,1.008,0.288,0.135,0.155,0.902,2.091,2.648,0.92,0.977,1.829,1.008,0.288,0.135,0.155,0.902,35.511,
2.198,2.842,0.911,1.06,1.933,1.018,0.272,0.138,0.149,0.953,2.198,2.842,0.911,1.06,1.933,1.018,0.272,0.138,0.149,0.953,31.064,
2.068,2.687,0.92,1.05,1.81,1.007,0.309,0.161,0.157,0.935,2.068,2.687,0.92,1.05,1.81,1.007,0.309,0.161,0.157,0.935,24.698,
2.071,2.61,0.892,1,1.763,0.994,0.271,0.126,0.16,0.915,2.071,2.61,0.892,1,1.763,0.994,0.271,0.126,0.16,0.915,37.363,
2.219,2.882,0.898,1.083,1.996,1.014,0.286,0.148,0.158,0.943,2.219,2.882,0.898,1.083,1.996,1.014,0.286,0.148,0.158,0.943,22.023,
2.104,2.693,0.903,0.982,1.861,1.018,0.274,0.124,0.156,0.91,2.104,2.693,0.903,0.982,1.861,1.018,0.274,0.124,0.156,0.91,40.522,
2.049,2.623,0.913,0.996,1.741,1.023,0.28,0.138,0.149,0.933,2.049,2.623,0.913,0.996,1.741,1.023,0.28,0.138,0.149,0.933,28.231,
2.069,2.706,0.92,1.061,1.778,1.025,0.306,0.158,0.159,0.962,2.069,2.706,0.92,1.061,1.778,1.025,0.306,0.158,0.159,0.962,36.674,
2.094,2.654,0.913,1.019,1.731,1.021,0.264,0.144,0.132,0.956,2.094,2.654,0.913,1.019,1.731,1.021,0.264,0.144,0.132,0.956,30.017,
2.056,2.664,0.916,1.05,1.759,1.012,0.315,0.17,0.155,0.95,2.056,2.664,0.916,1.05,1.759,1.012,0.315,0.17,0.155,0.95,33.106,
2.094,2.739,0.904,1.061,1.777,1.042,0.306,0.17,0.152,0.981,2.094,2.739,0.904,1.061,1.777,1.042,0.306,0.17,0.152,0.981,25.495,
,,,,,,,,,,,,,,,,,,,,,
2.327,3.267,0.75,0.882,1.979,1.23,0.354,0.165,0.21,1.22,2.327,3.267,0.75,0.882,1.979,1.23,0.354,0.165,0.21,1.22,13.928,12
2.465,3.373,0.777,0.951,2.151,1.159,0.361,0.171,0.206,1.177,2.465,3.373,0.777,0.951,2.151,1.159,0.361,0.171,0.206,1.177,17.117,
2.34,3.224,0.772,0.936,2.031,1.162,0.367,0.184,0.202,1.165,2.34,3.224,0.772,0.936,2.031,1.162,0.367,0.184,0.202,1.165,15.297,
2.397,3.258,0.8,0.967,2.061,1.146,0.355,0.174,0.198,1.159,2.397,3.258,0.8,0.967,2.061,1.146,0.355,0.174,0.198,1.159,18.974,
2.351,3.21,0.761,0.92,1.987,1.182,0.371,0.166,0.225,1.193,2.351,3.21,0.761,0.92,1.987,1.182,0.371,0.166,0.225,1.193,20.881,
2.467,3.402,0.752,0.936,2.086,1.201,0.343,0.187,0.184,1.233,2.467,3.402,0.752,0.936,2.086,1.201,0.343,0.187,0.184,1.233,18.868,
2.271,3.085,0.719,0.829,1.9,1.206,0.362,0.163,0.222,1.189,2.271,3.085,0.719,0.829,1.9,1.206,0.362,0.163,0.222,1.189,20.616,
2.348,3.249,0.737,0.901,2.025,1.193,0.382,0.197,0.207,1.194,2.348,3.249,0.737,0.901,2.025,1.193,0.382,0.197,0.207,1.194,23.854,
2.386,3.277,0.733,0.924,2.039,1.185,0.358,0.18,0.21,1.187,2.386,3.277,0.733,0.924,2.039,1.185,0.358,0.18,0.21,1.187,19.647,
2.543,3.457,0.738,0.901,2.241,1.164,0.325,0.169,0.179,1.166,2.543,3.457,0.738,0.901,2.241,1.164,0.325,0.169,0.179,1.166,21.213,
2.217,3.05,0.72,0.844,1.876,1.2,0.382,0.217,0.195,1.187,2.217,3.05,0.72,0.844,1.876,1.2,0.382,0.217,0.195,1.187,16.031,
2.384,3.187,0.702,0.884,2.046,1.156,0.371,0.195,0.209,1.151,2.384,3.187,0.702,0.884,2.046,1.156,0.371,0.195,0.209,1.151,24.042,
2.231,3.007,0.738,0.837,1.88,1.178,0.369,0.168,0.219,1.152,2.231,3.007,0.738,0.837,1.88,1.178,0.369,0.168,0.219,1.152,23.259,
2.235,3.037,0.725,0.846,1.908,1.173,0.356,0.17,0.212,1.143,2.235,3.037,0.725,0.846,1.908,1.173,0.356,0.17,0.212,1.143,21.633,
2.294,3.132,0.768,0.936,1.972,1.149,0.367,0.174,0.215,1.149,2.294,3.132,0.768,0.936,1.972,1.149,0.367,0.174,0.215,1.149,19.416,
2.443,3.245,0.753,0.951,2.038,1.154,0.355,0.192,0.194,1.173,2.443,3.245,0.753,0.951,2.038,1.154,0.355,0.192,0.194,1.173,18.111,
2.379,3.261,0.657,0.847,2.061,1.203,0.37,0.199,0.214,1.178,2.379,3.261,0.657,0.847,2.061,1.203,0.37,0.199,0.214,1.178,21.378,
2.273,3.072,0.742,0.872,1.917,1.18,0.382,0.204,0.2,1.161,2.273,3.072,0.742,0.872,1.917,1.18,0.382,0.204,0.2,1.161,19.698,
2.414,3.191,0.715,0.825,2.041,1.182,0.341,0.188,0.181,1.148,2.414,3.191,0.715,0.825,2.041,1.182,0.341,0.188,0.181,1.148,19.235,
2.388,3.194,0.786,0.892,2.069,1.151,0.357,0.181,0.186,1.123,2.388,3.194,0.786,0.892,2.069,1.151,0.357,0.181,0.186,1.123,19.647,
2.334,3.118,0.721,0.824,1.983,1.182,0.349,0.179,0.194,1.142,2.334,3.118,0.721,0.824,1.983,1.182,0.349,0.179,0.194,1.142,19.647,
2.535,3.416,0.757,0.931,2.179,1.17,0.324,0.165,0.185,1.164,2.535,3.416,0.757,0.931,2.179,1.17,0.324,0.165,0.185,1.164,22.361,
2.495,3.334,0.756,0.924,2.185,1.147,0.355,0.185,0.188,1.127,2.495,3.334,0.756,0.924,2.185,1.147,0.355,0.185,0.188,1.127,17.72,
2.418,3.173,0.725,0.811,2.074,1.165,0.329,0.16,0.187,1.109,2.418,3.173,0.725,0.811,2.074,1.165,0.329,0.16,0.187,1.109,19.698,
2.484,3.301,0.793,0.921,2.132,1.151,0.329,0.164,0.178,1.13,2.484,3.301,0.793,0.921,2.132,1.151,0.329,0.164,0.178,1.13,17.72,
2.378,3.18,0.748,0.874,2.059,1.153,0.342,0.165,0.196,1.119,2.378,3.18,0.748,0.874,2.059,1.153,0.342,0.165,0.196,1.119,20.591,
2.543,3.45,0.764,0.925,2.223,1.17,0.342,0.169,0.19,1.166,2.543,3.45,0.764,0.925,2.223,1.17,0.342,0.169,0.19,1.166,18.111,
2.59,3.435,0.769,0.959,2.31,1.116,0.333,0.174,0.178,1.103,2.59,3.435,0.769,0.959,2.31,1.116,0.333,0.174,0.178,1.103,19.416,
2.431,3.34,0.717,0.911,2.163,1.163,0.373,0.192,0.206,1.157,2.431,3.34,0.717,0.911,2.163,1.163,0.373,0.192,0.206,1.157,20.248,
2.361,3.161,0.714,0.843,2.077,1.153,0.364,0.181,0.204,1.111,2.361,3.161,0.714,0.843,2.077,1.153,0.364,0.181,0.204,1.111,19.313,
2.543,3.423,0.793,0.965,2.228,1.142,0.334,0.175,0.175,1.139,2.543,3.423,0.793,0.965,2.228,1.142,0.334,0.175,0.175,1.139,22.847,
2.562,3.507,0.793,1.013,2.257,1.155,0.351,0.192,0.178,1.161,2.562,3.507,0.793,1.013,2.257,1.155,0.351,0.192,0.178,1.161,17.117,
2.595,3.507,0.733,0.916,2.228,1.191,0.328,0.171,0.184,1.188,2.595,3.507,0.733,0.916,2.228,1.191,0.328,0.171,0.184,1.188,23.77,
2.347,3.185,0.764,0.901,2.009,1.165,0.357,0.176,0.199,1.162,2.347,3.185,0.764,0.901,2.009,1.165,0.357,0.176,0.199,1.162,21.954,
2.467,3.387,0.79,0.991,2.232,1.128,0.374,0.189,0.199,1.129,2.467,3.387,0.79,0.991,2.232,1.128,0.374,0.189,0.199,1.129,18.974,
2.432,3.32,0.755,0.925,2.157,1.148,0.349,0.192,0.179,1.137,2.432,3.32,0.755,0.925,2.157,1.148,0.349,0.192,0.179,1.137,23.022,
2.491,3.351,0.716,0.9,2.23,1.139,0.343,0.187,0.184,1.112,2.491,3.351,0.716,0.9,2.23,1.139,0.343,0.187,0.184,1.112,19.416,
2.51,3.42,0.731,0.953,2.203,1.158,0.342,0.19,0.185,1.155,2.51,3.42,0.731,0.953,2.203,1.158,0.342,0.19,0.185,1.155,18.028,
2.523,3.429,0.737,0.97,2.215,1.152,0.343,0.191,0.186,1.149,2.523,3.429,0.737,0.97,2.215,1.152,0.343,0.191,0.186,1.149,20.1,
2.59,3.503,0.776,1.01,2.278,1.147,0.361,0.196,0.186,1.152,2.59,3.503,0.776,1.01,2.278,1.147,0.361,0.196,0.186,1.152,24.021,
2.386,3.275,0.732,0.889,2.079,1.178,0.342,0.168,0.2,1.159,2.386,3.275,0.732,0.889,2.079,1.178,0.342,0.168,0.2,1.159,17.72,
2.489,3.456,0.753,0.96,2.187,1.18,0.344,0.184,0.188,1.178,2.489,3.456,0.753,0.96,2.187,1.18,0.344,0.184,0.188,1.178,20.616,
2.478,3.312,0.811,0.968,2.191,1.124,0.36,0.178,0.192,1.106,2.478,3.312,0.811,0.968,2.191,1.124,0.36,0.178,0.192,1.106,19.235,
2.48,3.422,0.723,0.929,2.198,1.174,0.35,0.191,0.189,1.161,2.48,3.422,0.723,0.929,2.198,1.174,0.35,0.191,0.189,1.161,14.866,
2.458,3.389,0.79,0.997,2.211,1.137,0.357,0.186,0.189,1.127,2.458,3.389,0.79,0.997,2.211,1.137,0.357,0.186,0.189,1.127,20.248,
2.508,3.405,0.784,0.953,2.155,1.172,0.331,0.179,0.173,1.169,2.508,3.405,0.784,0.953,2.155,1.172,0.331,0.179,0.173,1.169,20.1,
2.47,3.436,0.766,0.955,2.205,1.18,0.359,0.184,0.193,1.152,2.47,3.436,0.766,0.955,2.205,1.18,0.359,0.184,0.193,1.152,19.235,
2.474,3.261,0.766,0.9,2.245,1.107,0.354,0.177,0.188,1.056,2.474,3.261,0.766,0.9,2.245,1.107,0.354,0.177,0.188,1.056,22.023,
2.567,3.469,0.746,0.929,2.264,1.162,0.34,0.182,0.18,1.146,2.567,3.469,0.746,0.929,2.264,1.162,0.34,0.182,0.18,1.146,22.204,
